street_fi,street_sv,lono,hino
Aakulantie,,39,138
Aatilantie,,,
Ahvenpolku,,26,
Aikkolantie,,92,141
Ajolanlahdentie,,1,
Ajolantie,,81,233
Antinniementie,,2,41
Antinrannantie,,25,
Ekuntie,,3,58
Haapalan Saaristotie,,11,360
Haapalanniementie,,5,101
Haaparannantie,,39,
Hohdeniementie,,2,49
Hyppäyksentie,,5,143
Hyttysniementie,,99,178
Hämöläntie,,2,130
Härjänrannantie,,1,3
Impivaaranraitti,,3,51
Isoniementie,,50,
Juhanmetsäntie,,2,16
Juhanpellontie,,1,25
Juhantie,,2,41
Järvenperäntie,,41,216
Kalamäentie,,7,19
Kantolantie,,8,202
Kivikodantie,,11,97
Kolkanluodontie,,8,54
Kolkanrannantie,,5,42
Kolkantie,,22,219
Korvenrannantie,,15,111
Kotavuorentie,,12,60
Kouluraitti,,11,
Koverintie,,593,599
Kunstenniementie,,50,255
Kuralan Rantatie,,1,63
Lahdentie,,22,36
Leikkistentie,,10,
Leiklahdentie,,49,300
Lohitie,,9,
Markeluodontie,,23,119
Markenniementie,,8,20
Markentie,,2,20
Melholähteentie,,5,69
Meltontie,,15,170
Mustaniementie,,9,45
Nurvalantie,,5,40
Orkopellontie,,21,39
Peräistentie,,17,446
Peräluodontie,,5,125
Pinoniementie,,33,43
Poikko,,,
Poikon Metsätie,,1,4
Poikon Rantatie,,1,39
Ruokorannantie,,18,74
Ruokoraumantie,,4,409
Ruolahdentie,,14,40
Rymättyläntie,,901,1390
Salorannantie,,103,291
Sepporaitti,,2,12
Sippuksentie,,20,56
Soltaatinnokantie,,1,
Suikkilan Rantatie,,11,
Suikkilantie,,19,218
Syksyläntie,,9,85
Taimentie,,1,10
Tamminiementie,,12,34
Tammirannantie,,7,80
Tanilantie,,63,210
Tirhan Rantatie,,11,38
Tirhantie,,19,210
Uotilantie,,6,91
Vehotniementie,,66,176
Viljaistenranta,,16,
Ylttistenjärventie,,7,49
Ylttistentie,,23,271
