street_fi,street_sv,lono,hino
Auroranportti,Auroraporten,1,4
Eino Leinon Katu,Eino Leinos Gata,1,12
Hammarskjöldintie,Hammarskjöldsvägen,1,7
Heikinniementie,Hindersnäsvägen,1,11
Humalistonkatu,Hummelgatan,1,19
Humalistonkuja,Hummelgränd,2,
Itäinen Pukkisaari,Östra Bockholmen,27,
Johannesbergintie,Johannesbergsvägen,2,10
Kajanuksenkatu,Kajanusgatan,2,12
Kesärannantie,Bjällbovägen,1,
Lastenlinnantie,Barnets Borgs Väg,1,15
Linnankoskenkatu,Linnankoskigatan,1,25
Lääkärinkatu,Läkaregatan,2,10
Mannerheimintie,Mannerheimvägen,17,114
Mechelininkatu,Mechelingatan,38,51
Meilahdentie,Mejlansvägen,2,10
Merikannontie,Merikantovägen,11,
Messeniuksenkatu,Messeniusgatan,1,11
Mikael Lybeckin Katu,Mikael Lybecks Gata,2,20
Minna Canthin Katu,Minna Canths Gata,1,24
Missisipinraitti,Mississippisträket,7,
Mäntymäentie,Tallbackavägen,1,2
Mäntyniementie,Talluddsvägen,1,4
Nordenskiöldinkatu,Nordenskiöldsgatan,1,22
Nordenskiöldinpolku,Nordenskiöldsstigen,2,
Oksakoskenpolku,Oksakoskistigen,6,
Paasikivenkatu,Paasikivigatan,1,8
Paavo Nurmen Kuja,Paavo Nurmis Gränd,1,
Paavo Nurmen Tie,Paavo Nurmis Väg,1,
Paciuksenkatu,Paciusgatan,,
Palkkatilankatu,Löneboställsgatan,4,
Paulankatu,Paulagatan,4,
Pohjoinen Stadiontie,Norra Stadionvägen,3,
Päivärinnankatu,Päivärintagatan,1,8
Rajasaarenpenger,Råholmsbanken,2,12
Rajasaarentie,Råholmsvägen,1,9
Reijolankatu,Grejusgatan,2,6
Ruusankatu,Rosagatan,1,8
Ruusulankatu,Rosavillagatan,14,21
Sallinkatu,Salligatan,1,4
Savilankatu,Savilagatan,1,4
Seurasaarentie,Fölisövägen,1,15
Seurasaari,Fölisön,,
Sibeliuksenkatu,Sibeliusgatan,1,13
Stenbäckinkatu,Stenbäcksgatan,1,28
Tahkontie,Tahkovägen,2,
Tallbonkuja,Tallbogränden,3,
Tamminiementie,Ekuddsvägen,1,8
Tavaststjernankatu,Tavaststjernagatan,1,17
Toivonkatu,Toivogatan,1,5
Topeliuksenkatu,Topeliusgatan,6,43
Tukholmankatu,Stockholmsgatan,2,
Töölönkatu,Tölögatan,41,58
Töölöntullinkatu,Tölötullsgatan,1,9
Urheilukatu,Idrottsgatan,1,56
Valhallankatu,Valhallagatan,1,18
Vauhtitie,Fartvägen,6,
Veturitie,Lokvägen,2,
Zaidankatu,Zaidagatan,2,9
