street_fi,street_sv,lono,hino
Haaganmäenkuja,,3,10
Haaganmäenpolku,,1,7
Haaganmäentie,,1,13
Hakulantie,,135,235
Jalosenkuja,,6,
Lehtisalonkuja,,45,
Maariantie,,57,109
Metsäkukantie,,4,89
Pahkalaukkaantie,,204,621
Pahkantie,,14,101
Peltolantie,,,
Perkontie,,6,
Pihlavantie,,1,80
Pysäkkitie,,2,65
Raidetie,,3,13
Saarantie,,40,
Saarenpiha,,10,
Sariolantie,,4,30
Taivalrannantie,,1,50
Tekkalantie,,25,90
Vanha Maariantie,,5,25
Viinamäentie,,10,72
Vähämetsäntie,,97,
Ylämaantie,,2,30
