street_fi,street_sv,lono,hino
Aaltosenkuja,,6,28
Ala-Huhkaantie,,12,
Allintie,,1,
Annantie,,43,
Ansaniemenpolku,,23,
Ansaniementie,,61,109
Artamantie,,62,
Aurantie,,20,32
Erkkiläntie,,4,6
Eronsuontie,,10,
Hanhilammentie,,6,30
Harvalantie,,12,50
Haukilahdentie,,45,103
Heikolantie,,1,12
Heinisaari,,,
Heinontie,,7,
Henrikintie,,8,16
Hiedanpohjantie,,1,3
Hiirikalliontie,,3,5
Huhkamäentie,,7,9
Humppilankattilantie,,6,
Humppilanlahdentie,,10,
Humppilantie,,2,
Huvilatie,,8,
Ihakantie,,5,
Ilottulantie,,5,36
Jungfetdintie,,9,
Järvisentie,,16,18
Kailantie,,30,38
Kalliosaarenpolku,,31,
Kalliosaarentie,,2,18
Karhentie,,14,23
Katajakalliontie,,,
Kauriintie,,13,
Kestiläntie,,20,
Koivuranta,,,
Koivurinteentie,,17,
Koivusaarentie,,2,4
Koivusentie,,5,
Korpijärventie,,28,
Korpikyläntie,,4,62
Korpisaari,,,
Korpisuontie,,115,
Koskisentie,,7,
Kotikoivuntie,,1,10
Kuljunlahdentie,,2,4
Kulmiontie,,2,6
Kuruntie,,1255,1623
Kuunsillantie,,20,68
Kyöstiläntie,,26,107
Kärpänojantie,,13,39
Laituritie,,44,
Laivarannantie,,,
Lallintie,,11,305
Lehmusvirrantie,,35,
Lehtisalontie,,5,
Lehtoniementie,,10,79
Leponiemenranta,,25,
Leponokantie,,,
Liivalammintie,,21,166
Lippukarintie,,18,
Luukkaantie,,14,
Maahisentie,,2,76
Maijankalliontie,,16,32
Mallaspussintie,,14,
Mattilantie,,20,
Metsälahdentie,,1,9
Metsäpurontie,,12,14
Mikkolaisentie,,3,10
Mustikkatie,,13,27
Myllyojantie,,6,
Mäki-Heikkiläntie,,7,60
Mäki-Myllymäentie,,2,14
Mäntyläntie,,6,
Mäntyniementie,,100,
Neidontie,,21,160
Niemeläntie,,,
Nokiniitynpolku,,15,
Nokiniityntie,,15,17
Nurmelantie,,4,24
Ojalantie,,8,54
Otavalta,,30,580
Pahajoki,,2,142
Palsinahde,,2,33
Palsintie,,11,63
Papinkiventie,,9,
Parmaniementie,,238,557
Parmaranta,,10,
Parrantie,,8,
Peltoniemenranta,,,
Pikku-Lallintie,,8,16
Pikkukyläntie,,7,20
Pilhan Moisiontie,,100,
Pilhantie,,43,
Pleunantie,,9,124
Pohjantie,,5,706
Rajarannantie,,25,39
Raninintie,,14,42
Rantaniementie,,2,66
Rantapirtintie,,10,
Rantavaarantie,,18,71
Rasinkankaantie,,40,250
Riihikalliontie,,3,
Rikalantie,,11,156
Ristamäentie,,7,25
Rosenlewin Rantatie,,10,
Rouhu,,25,
Rouhunlahdentie,,,
Rouhunrannantie,,24,28
Ruikusentie,,21,
Ruisniemenpolku,,40,
Ruisniementie,,28,
Ruissalonpolku,,13,15
Ruissalontie,,2,97
Ryömäntie,,6,40
Salmentie,,4,78
Saunintie,,35,109
Savilahdentie,,5,
Servontie,,15,
Siivolantie,,8,
Sillmannintie,,17,36
Sinervontie,,12,18
Sireninniementie,,2,103
Sorvajärventie,,7,181
Susikiventie,,6,118
Tahlontie,,11,23
Taipaleenkarintie,,1,53
Tervahaudantie,,1,36
Turkintie,,5,11
Uirinmäki,,16,
Uuden-Tahlon Tie,,2,4
Vainioniementie,,6,
Vanha Sahantie,,5,27
Vendel,,10,
Vikeläntie,,5,19
Vilpontie,,12,
Vittastentie,,71,
Vääränahteentie,,1,3
Yli-Huuhkaantie,,12,37
Yli-Tahlon Rantatie,,18,71
Äijänsaarentie,,206,257
Äijänsaari,,24,
