street_fi,street_sv,lono,hino
Ainonsola,,1,20
Annikinsola,,3,8
Hannulankatu,,1,13
Hautomonkatu,,1,20
Heleenkatu,,1,55
Hevostie,,59,
Hiljalankatu,,1,16
Joukahaisensola,,1,22
Jussilankatu,,4,14
Kalervonsola,,1,18
Kampikuja,,1,5
Kannaksenkatu,,1,28
Karjalankatu,,1,34
Kaupinsola,,1,3
Kauppaneliö,,1,13
Kesäkatu,,1,7
Kimmonkatu,,1,
Kullervonkatu,,1,9
Kuusistonkatu,,1,13
Kyllikinsola,,1,23
Laurilankatu,,1,28
Leenankatu,,3,
Lehmussaarenkatu,,1,7
Lemminkäisensola,,1,18
Louhenkatu,,1,50
Lyylikinsola,,2,16
Mantereenkatu,,1,17
Marjatansola,,2,8
Mäntylänkatu,,1,3
Nyyrikinsola,,1,30
Peltoniemenkatu,,1,3
Pohjankaari,,1,19
Pohjolantie,,1,7
Porolankatu,,1,10
Pultrantie,,1,68
Päivölänkatu,,1,40
Rajatie,,36,62
Rattikuja,,2,8
Rautatiepuisto,,1,19
Ravitie,,2,9
Rengastie,,1,46
Saarimaantie,,3,19
Sammonkatu,,2,34
Sampsansola,,3,14
Seppo Ilmarinen,,10,
Seppälänkatu,,1,9
Syyskatu,,1,8
Tertunsola,,1,6
Toukokatu,,1,3
Untamonsola,,1,8
Vaihdetie,,3,6
Vallinkatu,,1,34
Veikonsola,,1,6
Vilkkutie,,4,
Vipusensola,,9,
Väinämöinen,,2,
Väinölänkatu,,1,22
Välkkilänkatu,,4,7
