street_fi,street_sv,lono,hino
Hellekatu,Solgassgatan,1,8
Hevosenkenkä,Hästskon,1,25
Hukankuja,Ulvgränden,1,7
Isopellonkuja,Storåkersgränden,1,3
Ispoisten Kiertotie,Ispois Ringväg,1,64
Jalustinkatu,Bygelgatan,2,11
Kaarlentie,Karlavägen,1,35
Kannuskatu,Sporrgatan,2,12
Kastarikatu,Kastalgatan,2,14
Linnunpäänpolku,Fågelhuvudstigen,1,3
Linnunpääntie,Fågelhuvudvägen,1,57
Naulatehtaankatu,Spikfabriksgatan,1,17
Patterinkatu,Batterigatan,1,12
Piritankuja,Berits Gränd,1,4
Poste Restante,,,
Päätekatu,Återvändsgatan,2,7
Ratsukonkatu,Ekipagegatan,1,8
Ratsumiehenkatu,Ryttaregatan,2,8
Rusthollinkatu,Rusthållsgatan,2,11
Rusthollinrinne,Rusthållsbrinken,1,
Rykmentintie,Regementsvägen,29,72
Sudenkuja,Varggränden,2,4
Susiniitynkatu,Vargängsgatan,1,12
Uimalankatu,Simhusgatan,1,23
Uimarinkatu,Simmaregatan,1,30
Uittamontie,Uittamovägen,52,
Vaskitorvenkatu,Kopparhorngatan,4,18
Wibeliuksentie,Wibeliusvägen,3,18
