street_fi,street_sv,lono,hino
Ahoraitti,,3,
Eskolantie,,11,261
Haapaniementie,,21,111
Halolantie,,3,
Hiekkalahdentie,,79,219
Hiekkaranta,,28,
Hievasniementie,,45,215
Hiihtomaantie,,24,48
Hämeeläntie,,3,20
Iskolantie,,1,51
Jukolankuja,,2,12
Kissaniementie,,5,82
Kokintie,,8,52
Kotimäentie,,3,23
Kuhajärventie,,24,143
Kuikanniementie,,47,173
Kuivistontie,,6,176
Kulennoisharjuntie,,219,501
Kulennoisten Koulutie,,3,131
Kulennoistentie,,15,210
Kurkikallio,,3,110
Kuutinkuja,,28,122
Kuutintie,,1,35
Lahdenkyläntie,,3,729
Luhtisillantie,,4,60
Luhtitie,,35,76
Majasaari,,,
Matelintie,,76,
Matinlahdentie,,7,47
Matinniementie,,51,
Moninniementie,,18,71
Niitlahdentie,,3,34
Nissilänpolku,,4,34
Nunnaniementie,,3,279
Parantaantie,,2,106
Pitkäahontie,,4,108
Pitkäpohjantie,,46,
Poikkikuja,,5,
Rajakankaantie,,2,132
Ruokolahdentie,,878,1119
Ruokorannantie,,24,40
Sammalniemenpolku,,10,110
Savonlinnantie,,2999,3912
Sembrakuja,,3,
Silventolantie,,14,24
Soijinmäentie,,67,645
Suusaarentie,,137,
Sähkökuja,,5,13
Särkänniementie,,,
Tihviintie,,19,312
Torvelantie,,175,
Tuunaansaarentie,,52,60
Varpalahdentie,,74,103
Varpamäentie,,,
Vehmaan Rantatie,,78,
Vehmaantie,,13,133
Veikkolantie,,8,20
Voutimäentie,,169,201
