street_fi,street_sv,lono,hino
Aapo,,,
Ala-Kauvatsan Tie,,188,
Ala-Talantie,,40,
Aropolku,,1,3
Aurajärventie,,51,798
Eero,,,
Eilantie,,1,8
Esikko,,,
Hahmo-Ojantie,,1,5
Hallitie,,1,4
Harjuntie,,1,18
Harmajantie,,1,3
Hessuntie,,2,7
Hoipontie,,2,4
Honkolantie,,2,27
Hosiolammentie,,134,
Huvipolku,,1,6
Härkihaantie,,1,5
Isonniityntie,,2,144
Juhani,,,
Jukolantie,,1,5
Jussinpellontie,,1,10
Jänisloukko,,1,3
Kaijanpolku,,2,9
Kalliotie,,1,14
Karhiniementie,,2,819
Karipolku,,8,
Karvontie,,4,12
Keikuspolku,,4,
Keikusrinne,,,
Keikustie,,1,5
Kemiantie,,1,14
Kievarintie,,4,
Kilipolku,,1,7
Kirvesmiehentie,,9,15
Kisatie,,2,16
Koivistonkuja,,1,
Koivistontie,,6,23
Kolisevantie,,1,22
Konstuntie,,1,5
Kotikoivuntie,,3,7
Kotikutojantie,,2,7
Kotipellontie,,4,6
Kotipolku,,6,
Kuha,,,
Kuukinmaantie,,165,375
Kuusikkotie,,1,6
Käkitie,,1,6
Laineentie,,2,4
Lauri,,,
Leikkitie,,1,6
Leipurintie,,2,6
Linnantie,,17,219
Linnuntie,,,
Luojoentie,,1,8
Lähdeahontie,,7,32
Maakalantie,,2,10
Maijantie,,3,
Malvanojantie,,1,12
Marjamäentie,,,
Marjapolku,,16,
Marjastajantie,,25,
Matintie,,1,
Meskalantie,,24,47
Metsolantie,,3,44
Metsäahde,,2,10
Mustikkapolku,,,
Mutilahdentie,,287,437
Muuntajapolku,,3,
Muurarintie,,3,9
Myllytie,,1,39
Mäkitie,,1,9
Nahkurintie,,1,9
Nevontie,,1,331
Niilonpolku,,3,5
Näkinlinnantie,,,
Näkinniementie,,1,10
Ojakatu,,2,4
Ojakoskentie,,11,32
Ojalantie,,2,105
Oskarinpolku,,1,12
Paavolantie,,1,6
Pahankorventie,,11,258
Pajutie,,1,11
Pehulankaari,,1,6
Pehulankuja,,1,7
Pehulantie,,3,36
Piennartie,,3,5
Pistotie,,1,5
Poste Restante,,,
Prunnintie,,3,5
Pukinojantie,,3,10
Pukkimäentie,,6,60
Puolukkapolku,,2,
Purontie,,1,5
Pätkätie,,1,8
Päätie,,1,586
Ratapihantie,,18,54
Raukonjuurentie,,301,310
Raukonkyläntie,,15,136
Rinne-Koiviston Tie,,67,378
Räätälintie,,1,9
Saappalantie,,23,78
Sakariaantie,,1,21
Seppäläntie,,2,18
Sieväntie,,1,11
Sillanpääntie,,18,48
Sillansivuntie,,7,37
Simeoni,,,
Simpukka,,,
Sivukuja,,3,6
Sorkankuja,,2,8
Sorkantie,,1,15
Sorretunpolku,,1,21
Suutarintie,,1,11
Sylvinpolku,,4,
Takojantie,,4,
Tapiolantie,,2,148
Tarhatie,,1,8
Tehtaantie,,4,6
Tervapolku,,4,6
Timo,,,
Torpontie,,1,6
Tuomas,,,
Tupakiventie,,4,12
Ulaaninmaantie,,66,74
Ulpukka,,,
Urpontie,,1,20
Uudenkyläntie,,1,7
Vatukkapolku,,2,8
Vehka-Alhon Tie,,2,21
Vesitornintie,,33,201
Viikarintie,,2,5
Viljavainiontie,,6,69
Villentie,,4,6
Villiläntie,,74,339
Virrantie,,1,5
Voimantie,,1,62
Vuoriontie,,2,
Välitie,,2,23
Yli-Talantie,,6,58
Äetsäntie,,329,586
