street_fi,street_sv,lono,hino
Aitonkuja,Aitogränden,15,25
Alumiinikatu,Aluminiumgatan,4,8
Asutustie,Kolonisationsvägen,19,87
Autokatu,Bilgatan,1,18
Bergenheiminpolku,Bergenheimsstigen,3,10
Browalliuksenkuja,Browalliuksgränden,3,10
Emmauksenkatu,Emmausgatan,1,12
Emmauksenkuja,Emmausgränden,2,
Haagantie,Hagavägen,10,166
Haankuja,Haggränden,4,
Hamaronkatu,Hamarogatan,9,35
Harmokatu,Grållegatan,3,7
Hemminginkatu,Hemmingsgatan,1,10
Hevoskatu,Hästgatan,3,7
Hiirakkokatu,Musblacksgatan,1,8
Hjeltinkatu,Hjeltgatan,1,12
Huhkonmaantie,Huhkonmaavägen,26,
Huiskulantie,Huiskulavägen,1,129
Jaakko Finnonkuja,Jaakko Finnogränden,1,10
Jousitarha,Armborsttunet,2,12
Junnilantie,Junnilavägen,5,48
Kahva,Handtaget,,
Kallaspolku,Släntstigen,1,6
Kanta-Haihuntie,Kanta-Haihuvägen,14,95
Karjalaiskyläntie,Karelarbyvägen,16,58
Karjasmäentie,Karjasbackvägen,35,53
Katavaniitynkuja,Enängsgränden,1,6
Kaviokuja,Hovgränden,2,13
Keinumäentie,Gungbacksvägen,3,55
Ketolankuja,Ketolagränden,1,12
Kiesikatu,Schägatan,5,
Kimokatu,Skimmelgatan,1,12
Kivenkorvantie,Kivenkorvavägen,41,70
Korkkismäentie,Korkkisbacksvägen,5,33
Koroistentie,Koroisvägen,1,7
Kotipalstankatu,Hemskiftegatan,1,5
Kreanderinkuja,Kreandergränden,1,10
Kullanmäenrinne,Kullanmäkibrinken,1,14
Kullanmäentie,Kullanmäkivägen,1,13
Kuormakatu,Lastgatan,2,18
Kuparikatu,Koppargatan,1,44
Kytkinkatu,Kopplingsgatan,1,8
Liekakatu,Tjudergatan,1,7
Liesitarha,Härdtunet,1,8
Liinukkakuja,Linluggsgränden,1,9
Lukkarinkatu,Klockargatan,1,16
Lustokatu,Ringbrynjegatan,3,18
Mathilda Wreden Katu,Mathilda Wredes Gata,1,11
Maunu Tavastin Katu,Magnus Tavasts Gata,2,46
Mennanderinkuja,Mennandergränden,1,10
Messinkikatu,Messingsgatan,2,28
Mustolankuja,Mustolagränden,2,5
Mälkiänkuja,Mälkiägränden,2,6
Niittykulmantie,Niittykulmavägen,2,84
Nikkarmäenkuja,Snickarbacksgränden,1,10
Niuskalankatu,Niuskalagatan,2,17
Orhikujanne,Hingstallen,70,
Orikedonkatu,Oriketogatan,2,37
Paimalantie,Paimalavägen,38,319
Paunamäenkuja,Gölbacksgatan,1,10
Paunankatu,Gölgatan,1,34
Piiskakuja,Piskgränden,1,12
Pitkäsaarenkatu,Långholmsgatan,7,48
Pollenkuja,Pållegränden,1,6
Polttolaitoksenkatu,Brännverksgatan,1,17
Postillapolku,Postillastigen,4,
Prusinkatu,Prusigatan,12,34
Pyöräkatu,Hjulgatan,1,5
Ragvaldinkuja,Ragvaldsgränden,2,
Raviraitti,Travleden,4,45
Ravurinkatu,Travargatan,1,41
Rihkontie,Rihkovägen,18,44
Riimukatu,Grimgatan,1,18
Rikattulankuja,Rikattulagränden,1,6
Ripakatu,Greppgatan,,
Ritzinkuja,Ritzgränden,1,4
Rojolantie,Rojolavägen,12,86
Rossinkatu,Rossgatan,1,
Rossinpolku,Ross-Stigen,1,
Ruunikkokatu,Bruntegatan,1,13
Räimänkatu,Räimägatan,3,22
Silakatu,Selgatan,1,11
Sinkkikatu,Zinkgatan,1,3
Siutlankatu,Siutlagatan,1,12
Solkitarha,Spännetunet,1,10
Sorolaisenkatu,Sorolainengatan,1,
Tallgreninkatu,Tallgrensgatan,1,
Tallgreninpolku,Tallgrensstigen,3,
Tammelininkatu,Tammelinsgatan,1,8
Tammelininkuja,Tammelinsgränden,1,6
Tastonkulma,Tastohörnet,16,30
Tastontie,Tastovägen,18,200
Tengströminkatu,Tengströmsgatan,8,
Terseruksenkatu,Tersemsgatan,4,11
Tinakatu,Tenngatan,1,7
Topinojankatu,Topinojagatan,3,15
Tulustarha,Fnösksvamptunet,1,8
Vaajapolku,Kilstigen,2,11
Vaijerikatu,Vaijergatan,5,
Vaistenkuja,Vaistegränden,8,50
Vaistentie,Vaistevägen,1,191
Vanha Tampereentie,Gamla Tammerforsvägen,111,246
Varsakuja,Fölgränden,1,12
Vasamatarha,Skäkttunet,1,8
Vaskikatu,Bronsgatan,1,13
Vuorensyrjänkatu,Bergskantsgatan,5,23
Wareliuksenkatu,Wareliusgatan,3,22
