street_fi,street_sv,lono,hino
Antinmäentie,,53,99
Anttilankulmantie,,6,457
Enonkulmantie,,437,549
Erkkilänmaa,,3,
Erkkilänmaantie,,3,64
Halkivahantie,,2,779
Houhajärventie,,898,1158
Isontalontie,,45,91
Jokihaarantie,,44,119
Kalliosaarentie,,51,
Kaukalovuorentie,,41,85
Kelkkaankulmantie,,345,
Kesäpirtintie,,21,51
Konitohtorintie,,99,
Koskenvainiontie,,7,9
Kuovasentie,,32,184
Lailujärventie,,2,
Lapinkorventie,,8,36
Lapintie,,281,
Latvajärventie,,57,505
Liitsolantie,,10,206
Luuntie,,63,253
Murtojärventie,,12,
Murtoonmaa,,,
Murtoonmaantie,,41,539
Myllymäentie,,3,129
Mättääntie,,1,184
Niittokorventie,,33,129
Nikkarinpolku,,3,42
Peräläntie,,70,
Pokluntintie,,8,13
Rautaniementie,,55,970
Rautaniemi,,,
Rautojantie,,42,
Sammakkajärventie,,12,283
Sammakkarannantie,,79,104
Sammaljoentie,,84,694
Sammaljoki,,,
Sianojantie,,18,108
Tervahaudantie,,9,117
Tommantie,,22,80
Varessuontie,,138,284
