street_fi,street_sv,lono,hino
Ahvenpohjantie,,3,
Alatuvantie,,18,35
Hepomäentie,,7,
Huikkaniementie,,92,
Jokilahdentie,,30,480
Kangassaarentie,,11,195
Kesohiekantie,,12,120
Kiviapajantie,,37,
Kulpinnotkontie,,60,
Leinolantie,,60,222
Lohikoskentie,,12,605
Lohilahdentie,,1550,2619
Lohiniementie,,6,639
Lohirannantie,,2,89
Maalahdentie,,53,54
Maaniementie,,175,
Martolammintie,,11,35
Myllytie,,16,155
Niittysentie,,114,
Piojärventie,,251,
Poste Restante,,,
Poukamantie,,23,
Pääskyrannantie,,50,106
Pölkkyniementie,,5,40
Pöytäkankaantie,,100,180
Siikalantie,,74,
Sipikannantie,,35,85
Suursuontie,,40,
Teeritie,,69,71
Tenniskentäntie,,31,41
Tiaisenmäentie,,11,25
Unioninraitti,,1,
Vehkapurontie,,9,400
