street_fi,street_sv,lono,hino
Aamukasteenkuja,Morgodaggsgränden,1,26
Asteroidikuja,Asteroidgränden,1,12
Atlaksenkuja,Atlasgränden,1,7
Böstaksentie,Böstasvägen,2,30
Halvarilanpolku,Halvarsstigen,1,3
Hannukselankuja,Hannusasgränden,1,3
Hannukselanpolku,Hannusasstigen,1,8
Himmelipolku,Himmelstigen,4,6
Himmelitie,Himmelvägen,2,33
Häräntie,Oxens Väg,1,13
Iltatähdenkuja,Aftonstjärnegränden,1,8
Iltatähdenpolku,Aftonstjärnestigen,2,4
Iltatähdentie,Aftonstjärnevägen,1,30
Isonkarhunkuja,Stora Björnsgränden,1,16
Jalopeurantie,Lejonets Väg,1,8
Jousimiehentie,Skyttens Väg,3,10
Kaksostentie,Tvillingarnas Väg,2,6
Kalainkuja,Fiskarnas Gränd,2,6
Kalpakuja,Glavgränden,2,13
Kauriintie,Stenbockens Väg,2,5
Kesantokuja,Trädesgränden,1,8
Kesantopolku,Trädesstigen,1,5
Kesantotie,Trädesvägen,1,13
Kiertotähdenkuja,Planetgränden,2,12
Kiertotähdenpolku,Planetstigen,1,5
Kiertotähdentie,Planetvägen,1,18
Kirkonkyläntie,Kyrkobyvägen,82,107
Kointähdenkuja,Morgonstjärnegränd,1,13
Kointähdenpolku,Morgonstjärnestigen,1,4
Kointähdentie,Morgonstjärnevägen,1,19
Kontiaisenkuja,Mullvadsgränden,3,15
Kravunpolku,Kräftans Stig,6,
Kravuntie,Kräftans Väg,1,20
Kyläsuutarinkuja,Byskomakargränden,1,5
Kynttiläkuja,Ljusgränden,,
Kytökuja,Kyttlandsgränden,1,9
Kytöpolku,Kyttlandsstigen,1,39
Lamppukuja,Lampgränden,,
Lampputie,Lampvägen,1,
Lestikuja,Lästgränden,3,6
Linnunradankuja,Vintergatsgränden,1,4
Linnunradantie,Vintergatsvägen,1,8
Miekkapolku,Svärdstigen,1,8
Naskalikuja,Sylgränden,1,13
Niemitie,Näsvägen,1,13
Oinaankuja,Vädurensgränd,2,4
Oinaanpolku,Vädurens Stig,1,3
Oinaantie,Vädurens Väg,1,9
Olkilyhteentie,Halmkärvsvägen,1,17
Olkipolku,Halmstigen,1,6
Olkitie,Stråhalmsvägen,1,31
Pallomäenkuja,Bollbackagränden,1,12
Pallomäenrinne,Bollbackabrinken,1,12
Pallomäentie,Bollbackavägen,2,14
Peltohiirenkuja,Brandmusgränden,1,4
Peltokylänkuja,Åkerbygränden,1,10
Peltokylänraitti,Åkerbytået,2,11
Peltokyläntie,Åkerbyvägen,1,13
Penttilänaukio,Bengtsplatsen,1,6
Penttilänpolku,Bengtsstigen,1,8
Penttiläntie,Bengtsvägen,1,20
Pertunkuja,Bertgränden,1,11
Pertunpellonraitti,Bertåkerstået,1,11
Pertunpellontie,Bertåkersvägen,1,10
Pertunsuora,Bertrakan,2,14
Pienenkarhunpolku,Lilla Björnstigen,1,3
Pläsinpellonkuja,Bläsåkersgränden,1,6
Pohjantähdenkuja,Polstjärnegränden,1,12
Pohjantähdenpolku,Polstjärnestigen,1,
Pohjantähdentie,Polstjärnevägen,1,59
Puunaulankuja,Pliggränden,1,4
Päästäisenkuja,Näbbmusgränden,1,
Revontulentie,Norrskensvägen,1,29
Riimusauvantie,Runstavsvägen,1,35
Rikunkuja,Rikugränden,2,
Rusakkokuja,Fältharegränden,2,
Sarastuskuja,Gryningsgränden,1,3
Sarastustie,Gryningsvägen,2,12
Sarkatie,Tegvägen,1,7
Sateenkaarenkuja,Regnbågsgränden,1,8
Sateenkaarentie,Regnbågsvägen,1,42
Seulastenkuja,Plejadgränden,1,10
Seulastentie,Plejadvägen,1,16
Siltakylänkuja,Brobygränden,1,12
Siltakylänpolku,Brobystigen,3,
Siltakyläntie,Brobyvägen,1,11
Siltalanpolku,Broasstigen,4,
Siltapellonkuja,Broåkersgränden,2,
Soininkuja,Svengränden,1,21
Soinintie,Svenvägen,1,5
Suutarilantie,Skomakarbölevägen,32,65
Töyrynummentie,Lidamalmsvägen,1,16
Vallesmanninkuja,Befallningsmansgränden,1,4
Vallesmannintie,Befallningsmansvägen,1,70
Valokaari,Ljusbågen,2,
Vanha Suutarinkyläntie,Gamla Skomakarbölevägen,1,18
Vaskihuhdankuja,Kopparsvedsgränden,1,5
Vaskihuhdantie,Kopparsvedsvägen,1,15
Vaskikaivonpolku,Kopparbrunnsstigen,2,12
Vaskiniitynkuja,Kopparängsgränden,2,
Vaskipellonkuja,Kopparkyegränden,1,16
Vaskipellonpolku,Kopparkyestigen,1,
Vaskipellontie,Kopparkyevägen,1,15
Veropellontie,Skattåkersvägen,1,26
Vesimiehentie,Vattumansvägen,1,53
Yläkaskenkuja,Högsvedsgränd,1,25
Yläkaskentie,Högsvedsvägen,12,47
Yrttimaantie,Örtagårdsvägen,1,42
