street_fi,street_sv,lono,hino
Aarnontie,,2,22
Aittalahdenkatu,,1,21
Ampujankatu,,1,15
Anteronkatu,,1,11
Antinkuja,,1,7
Asevelikuja,,2,6
Eevankuja,,2,
Erhonkatu,,1,13
Finskantie,,5,70
Haapakuja,,1,11
Hahlonkatu,,2,14
Hallikatu,,1,
Harjukatu,,1,44
Harjukuja,,3,15
Harmaakivenkuja,,1,10
Hartolankoskentie,,71,
Heikinkuja,,1,14
Heikkilänkuja,,1,5
Hierikonkatu,,3,17
Hilmankuja,,1,
Himotunkatu,,3,9
Himotunkuja,,1,11
Hirvitie,,1,14
Hoitokatu,,6,
Hopunkatu,,1,29
Houhunkuja,,1,
Huiskonkatu,,2,29
Huiskonpolku,,1,8
Huiskonrinne,,1,13
Hukankuja,,1,9
Hunkkelintie,,63,130
Iisankaari,,4,19
Iisankatu,,5,34
Ikalankatu,,16,22
Itsenäisyydentie,,1,66
Joosuankuja,,2,19
Jousikuja,,2,6
Juomukkakuja,,1,5
Juusonkuja,,1,23
Jäkäläkuja,,1,3
Jäniskuja,,1,8
Kaappakuja,,8,
Kaislakuja,,1,4
Kalevankatu,,3,9
Kalliokuja,,3,8
Kanervakatu,,2,7
Katajakatu,,3,36
Kauppakaari,,3,8
Ketola,,,
Kiillekuja,,1,8
Kilpinokankatu,,1,17
Kimpurinkuja,,1,10
Kirkkokatu,,1,8
Kivenhakkaajankatu,,2,
Kivisenojankatu,,1,13
Kolukuja,,1,14
Koluntie,,,
Komerontie,,24,58
Kontionkatu,,1,
Kortekuja,,1,3
Koskentori,,2,
Koskikatu,,1,11
Kotikulma,,1,10
Kukkurikuja,,4,
Kukkurinkuja,,1,7
Kutunpolku,,1,27
Kylväjänkuja,,1,6
Kyläkatu,,1,6
Kyntäjänkuja,,1,6
Kyrönsuonkatu,,3,13
Kyykäntie,,8,49
Kyynymäentie,,13,
Kärppäkuja,,1,19
Kässäläntie,,19,33
Kävelykatu,,1,26
Lamminkuja,,1,9
Lapinmäenkatu,,3,20
Lehtokuja,,2,12
Lemmenpolku,,2,15
Leppäkuja,,5,7
Liekolankatu,,1,15
Liirinkatu,,3,22
Linjakatu,,4,24
Liuskekuja,,1,6
Lizeliuksenkatu,,4,20
Lohkarekuja,,2,11
Louhukuja,,1,8
Luolakuja,,1,8
Luotikatu,,2,13
Lustakuja,,1,5
Lähdekuja,,1,9
Maalarinkatu,,1,6
Mansikkakuja,,1,9
Marttilankatu,,1,45
Melartiininkatu,,7,
Mesimarjakuja,,1,15
