street_fi,street_sv,lono,hino
Eteläranta,,15,
Haavisto,,,
Honkamäki,,,
Huhtamo,,,
Huvilatie,,35,41
Hyvämäentie,,181,199
Jylhyntie,,41,43
Kangastie,,1,53
Kautio,,,
Kautionkuja,,10,42
Kotkajärventie,,451,1428
Kotkanraitti,,16,18
Kuivalahdentie,,41,
Kutilantie,,591,741
Könnönlahdentie,,19,130
Könsäntie,,14,36
Lepokuja,,16,114
Myllylammintie,,54,
Niemikotkantie,,212,377
Otonperäntie,,6,74
Rajakuja,,18,
Rantamäentie,,3,
Rapukärki,,9,
Rastaslammentie,,28,32
Renkajärventie,,1134,1419
Rimmiläntie,,442,1945
Ruohosentie,,20,
Sillanpää,,,
Torajärventie,,378,
Turunvehmaantie,,159,280
Vahteristontie,,60,424
Vuohiniementie,,758,887
Väinönkalliontie,,2,36
