street_fi,street_sv,lono,hino
Aidanvierusta,,1,
Alitaimonpolku,,3,
Alitalontie,,1,24
Ansatie,,1,18
Antinkuja,,1,4
Antinpolku,,2,
Apilakatu,,1,3
Asemiehentie,,1,14
Asesepänkuja,,1,6
Asessorinkuja,,1,5
Aurinkotie,,248,299
Evestintie,,1,8
Haapakatu,,2,18
Haavuorentie,,12,32
Haikarinkatu,,1,8
Hanhikkitie,,1,12
Haperokuja,,1,6
Havukuja,,1,7
Honkakaari,,1,27
Honkapolku,,,
Huilukuja,,3,
Imarrekuja,,1,8
Immasentie,,1,
Isosuontie,,200,
Isotalontie,,2,11
Isännäntie,,,
Jalavakatu,,1,8
Jauhokuja,,1,14
Jousikuja,,2,4
Juhoniemenkatu,,2,4
Juoksijantie,,1,13
Jyrkkälänkuja,,1,4
Jäkäläkatu,,1,12
Kaarnakuja,,1,5
Kaarnatie,,5,25
Kaikukuja,,1,12
Kaislakuja,,1,16
Kammiopolku,,2,
Kanervatie,,1,13
Kannaksentie,,2,14
Karpalokuja,,1,10
Kartanonkaari,,1,21
Kartanontie,,14,25
Karvetinkatu,,1,6
Kastovuorenkatu,,1,14
Kauristie,,1,33
Kavioura,,4,
Kelokaari,,2,6
Kerkkäkuja,,1,7
Kettumäentie,,17,123
Ketunleivänkuja,,1,13
Kiekukuja,,1,11
Kielokuja,,1,7
Kiesikuja,,1,5
Kiesipolku,,7,13
Kirkkoniityntie,,8,
Kirveskuja,,1,7
Knuutilankatu,,1,9
Koivukatu,,1,26
Koivumäentie,,2,35
Korsikuja,,3,
Kortekuja,,3,
Kraatarintie,,1,20
Kuhilastie,,1,4
Kuusamatie,,1,18
Kuusikaari,,1,16
Käpykuja,,1,6
Käräjäkuja,,1,11
Käräjätie,,1,18
Kääpäkuja,,1,6
Ladvontie,,49,
Laitakatu,,3,
Lamminkedonkuja,,2,6
Lamminkedonrinne,,2,14
Lamminkedontie,,4,13
Lampuodintie,,2,41
Latopolku,,5,
Lehmuskatu,,1,9
Lehtismäentie,,1,4
Leinikkikatu,,1,9
Lemmikkikatu,,1,8
Leppäkuja,,1,10
Lietsalantie,,3,11
Loukkutie,,1,18
Luikkionkatu,,5,21
Luodontie,,1,11
Lydeninkuja,,1,6
Lyhdetie,,1,7
Lähdesuonkatu,,1,20
Löytäneentie,,8,50
Maitikkakatu,,1,6
Makasiinipolku,,2,
Mansikkatie,,1,17
Marjapolku,,1,
Maskuntie,,2,277
Mestarintie,,1,14
Metsäluikkionkuja,,2,4
Metsäluikkiontie,,2,46
Metsätähdenkuja,,1,8
Metsätähdentie,,2,13
Metsävirnankatu,,1,14
Murikontie,,1,29
Mustikkatie,,1,15
Muuntamonkatu,,1,3
Muurarintie,,1,8
Myllärinkatu,,1,13
Mäkirinteenkuja,,1,6
Mäntykaari,,1,22
Naulakuja,,1,10
Neljäntammenkuja,,1,
Neulaskuja,,1,5
Niittikuja,,1,4
Nikkarintie,,1,15
Nuhjalantie,,2,36
Nätkelmäkatu,,3,15
Orakaskuja,,1,8
Oravanmarjantie,,1,20
Orkonkatu,,1,9
Orvokkikatu,,1,10
Pajapellontie,,1,5
Pajukatu,,1,7
Parkinraitti,,4,
Patruunankuja,,1,5
Paulapolku,,1,5
Pehtoorinkuja,,1,10
Perälänkuja,,1,10
Peräniitynkatu,,1,6
Peräniitynkuja,,1,3
Petäjäkaari,,9,28
Peuratie,,1,10
Pihkakuja,,3,6
Piikkikuja,,1,6
Pirttiluodontie,,2,60
Pitkänkarintie,,1,10
Poppelikuja,,1,18
Pulttikuja,,1,4
Puolukkakuja,,2,6
Puolukkatie,,1,13
Putkikatu,,4,39
Päivärinteenkatu,,2,12
Rahkakatu,,1,12
Raitakatu,,2,8
Rajakedonpolku,,2,
Rakuunantie,,1,12
Rantakukka,,1,8
Rantaluikkionmäki,,1,24
Rantaluikkiontie,,4,20
Ratsukuja,,1,3
Ratsutilantie,,2,12
Rautakatu,,1,12
Repolaisenpuisto,,1,
Rimpikuja,,4,
Rinnekuja,,1,8
Ripikatu,,1,11
Ritakuja,,1,6
Rouskukuja,,1,8
Ruokokuja,,1,7
Ruonan Yhdystie,,2,
Ruotumestarintie,,8,10
Ruotumiehentie,,1,7
Rusthollinkuja,,1,7
Rusthollintie,,2,16
Ryynikuja,,2,9
Rälssikuja,,2,8
Rämpsälänkatu,,1,23
Saarnikatu,,1,7
Sammalkatu,,2,16
Saniaistie,,1,6
Sienipolku,,6,10
Sirkkelitie,,1,6
Soikallionkatu,,1,23
Soiniementie,,3,111
Soinistentie,,2,245
Sointukuja,,2,9
Soittajankatu,,1,22
Summantie,,1,11
Suopellonkatu,,2,23
Suopursukatu,,1,6
Taimonrannankatu,,2,
Taimontie,,1,28
Takamaankuja,,1,4
Talkkunakuja,,1,7
Tallikuja,,1,16
Talvikkikatu,,2,8
Tammikuja,,1,6
Tammistontie,,1,12
Tammistontilankatu,,3,9
Tarhurinkuja,,1,7
Tattikatu,,1,14
Tervakkokatu,,1,4
Tervaskuja,,1,8
Teräskatu,,2,23
Tiilenkantajantie,,3,57
Timoteinkuja,,4,
Timpurinkuja,,2,4
Timpurintie,,1,23
Torpparinkaari,,1,6
Torpparintie,,9,12
Tuomelankuja,,1,3
Tuomikuja,,2,15
Tähkäkuja,,2,5
Vaarinkuja,,5,
Vadelmatie,,3,13
Vahverokuja,,1,6
Vakikuja,,2,4
Vakkakuja,,1,6
Vanamokatu,,2,4
Vanha Vantontie,,5,77
Vantontie,,2,
Variksenmarjantie,,1,10
Varsahaka,,1,4
Vasapolku,,1,9
Vatukonkatu,,1,3
Vehkakatu,,1,4
Vengantie,,5,58
Veräjätie,,1,16
Viulukuja,,1,4
Vuokkokatu,,1,8
Välskärinkuja,,1,6
Ylitalontie,,1,22
