street_fi,street_sv,lono,hino
Hakupolku,,1,
Hauskantie,,1,16
Hietalantie,,1,383
Hietapellontie,,3,5
Hietasenkuja,,1,5
Hietasentie,,1,746
Hulikantie,,2,68
Kaitalammentie,,9,23
Kehäkankaantie,,2,14
Kitulantie,,10,88
Kivelänraitti,,36,190
Koljola,,,
Koljolantie,,15,900
Kotikankaankuja,,42,
Lahdentie,,177,
Lahnajärventie,,2,21
Leppäläntie,,52,210
Närhiläntie,,26,595
Oikoreitti,,,
Ojastintie,,9,17
Postintie,,1,5
Raitinpurontie,,22,332
Rajakiventie,,90,196
Rantavainiontie,,2,12
Riuttatie,,193,313
Ruotimontie,,8,
Saikkolantie,,1,36
Salmentie,,51,198
Seppämantereentie,,1,9
Soikkalantie,,1,46
Suojärventie,,117,264
Suvelantie,,37,79
Takalanraitti,,39,151
Takalantie,,1,187
Tyyskäntie,,1,9
Uutelanpolku,,2,150
Välitaival,,6,10
Willehardintie,,44,64
Ylä-Tiimolantie,,1,
