street_fi,street_sv,lono,hino
Haapakuja,,3,6
Haapanantie,,14,
Honkapolku,,,
Iso-Kaari,,1,51
Kaihorannankatu,,3,5
Kaislapolku,,3,7
Kelokuja,,2,22
Keski-Kaari,,1,52
Kesärannantie,,1,7
Kesäsiirtolantie,,1,3
Kielotie,,3,
Koivupolku,,1,
Kortepolku,,3,7
Koukkuniemen Valkeissaari,,1,
Koukkuniemi,,10,26
Kustinpolku,,26,
Kuusipolku,,,
Lakeissuontie,,1,15
Lakuniementie,,1,28
Lampikuja,,4,
Lampitie,,4,24
Leppäkuja,,1,6
Leppälammentie,,1,6
Leppärannankuja,,1,6
Lukkokatu,,1,
Lukkokuja,,2,8
Lukkosalmentie,,1,258
Majaniementie,,1,3
Metsäkummuntie,,1,24
Mäntytie,,1,14
Onkirannankuja,,33,
Petäjätie,,1,12
Pikku-Kaari,,1,26
Pohjoisranta,,,
Poukamantie,,105,
Puikkarintie,,1,65
Päivärannantie,,10,427
Rantaviita,,1,35
Saamaislahdenpolku,,11,15
Saamaislahdentie,,2,18
Saamaisniementie,,6,8
Saarnikuja,,2,5
Savon Sellu,,1,
Selluntie,,142,
Sorsasalo,,,
Sorsasalon Potkunsaari,,11,25
Sorsasalon Tomperi,,130,
Sorsasalontie,,1,43
Takasalontie,,1,15
Tavirannantie,,20,170
Tiemestarinkatu,,,
Tikkalankuja,,4,10
Tikkalansaarentie,,15,31
Tikkalansaari,,,
Tikkalantie,,6,20
Tototie,,1,6
Tuomikuja,,1,4
Turonkuja,,3,
Uduttarentie,,11,25
Vaahteratie,,2,29
Valkeislahdentie,,86,186
Valkeisniementie,,27,37
Varpukuja,,1,4
Veteraanitie,,6,12
Virranniementie,,3,134
Visakuja,,1,9
Vitapolku,,,
Vitostie,,,
