street_fi,street_sv,lono,hino
Amerikankatu,Amerikagatan,2,26
Ampiaistie,Getingsvägen,1,14
Bonäsintie,Bonäsvägen,1,15
Eisnäsinkatu,Eisnäsgatan,2,46
Falabellantie,Falabellvägen,1,11
Gerbyntie,Gerbyvägen,3,110
Harjukatu,Åsgatan,1,35
Hevosenkengäntie,Hästskovägen,1,22
Hevoshaantie,Hästhagavägen,2,14
Hevosmiehentie,Hästmansvägen,3,12
Hevosvoimantie,Hästkraftvägen,1,13
Hohdekuja,Glansgränden,1,6
Honkakatu,Furugatan,1,28
Huvilatie,Villavägen,1,45
Hyttystie,Myggvägen,1,9
Ilmarisenkatu,Ilmarinengatan,1,15
Isolahdentie,Storviksvägen,1,40
Jääkärinpuistikko,Jägaresplanaden,4,38
Kalevankatu,Kalevagatan,5,29
Kanervakatu,Ljunggatan,1,10
Karitie,Grundvägen,1,14
Karpinkatu,Karpgatan,1,7
Kaviotie,Hovvägen,1,3
Kidekuja,Kristallgränd,1,14
Kiisukuja,Kisgränden,1,8
Kivivasarankatu,Stenhammargatan,,
Korentokuja,Sländgränden,1,5
Kotimäentie,Hembackavägen,3,29
Kotirannantie,Hemstrandsvägen,2,
Kruunantie,Kronansvägen,1,36
Kukkaiskatu,Blomstergatan,4,15
Kumpukatu,Kummelgatan,2,16
Kurjenkatu,Trangatan,3,7
Kustaalantie,Gustavsrovägen,2,31
Kuulankatu,Kuulagatan,1,15
Kärpästie,Flugvägen,1,5
Lammensivukuja,Infjärdsgränden,3,5
Lammentie,Infjärdsvägen,2,29
Laukkatie,Skrittvägen,1,9
Leivonkatu,Lärkgatan,2,4
Lentäjänkatu,Flygaregatan,12,36
Louhenkatu,Louhigatan,6,17
Lyhytkuja,Kortgränd,3,
Länkitie,Okvägen,2,32
Maneesintie,Manegevägen,1,9
Mehiläistie,Bivägen,2,8
Metsonkatu,Tjädergatan,1,6
Miilutie,Kolmilevägen,1,25
Muuntajankatu,Transformatorgatan,7,16
Muurahaistie,Myrvägen,1,6
Nummikatu,Mogatan,5,34
Näkinkuja,Näckensgränden,2,12
Orhitie,Hingstvägen,1,12
Orrenkatu,Orregatan,2,16
Paarmakuja,Bromsgränden,3,5
Pallokatu,Bollgatan,1,30
Palosaarentie,Brändövägen,88,101
Panimontie,Bryggerivägen,3,23
Partiopolku,Scoutstigen,1,9
Perhostie,Fjärilsvägen,1,29
Piikuja,Flintgränd,1,6
Pilttuutie,Spiltvägen,2,
Pitsikatu,Spetsgatan,3,26
Ponitie,Ponnivägen,1,11
Porvarinkatu,Borgaregatan,1,34
Pukinkatu,Bockgatan,1,17
Päivölänkatu,Solhemsgatan,2,9
Pääskysenkuja,Svalgränden,1,14
Rantalahdenkuja,Strandviksgränden,3,9
Rastaankuja,Trastgränden,1,13
Ratsutie,Ryttarvägen,1,18
Raudikontie,Fuxvägen,1,6
Rihvelikatu,Griffelgatan,9,
Riimutie,Grimmvägen,1,14
Rusnarinkatu,Russnargatan,2,36
Sammonkatu,Sampogatan,1,
Satulatie,Sadelvägen,1,22
Seimitie,Krubbvägen,1,
Sorsantie,Andvägen,1,15
Tammatie,Stovägen,1,12
Tapionkatu,Tapiogatan,5,19
Tiaisenkuja,Mesgränden,1,14
Torpankatu,Torpgatan,1,16
Varpusenkuja,Sparvgränden,1,14
Varsatie,Fölvägen,1,12
Vellamonkatu,Vellamogatan,9,46
Verkkokatu,Nätbindaregatan,1,27
Voikukkakuja,Smörblommegränden,2,4
Vossikkatie,Droskvägen,1,3
Väinölänkatu,Väinölägatan,5,18
Välkekuja,Bländegränden,1,6
Ympyrätie,Rondellvägen,1,33
