street_fi,street_sv,lono,hino
Ankarlaxintie,Ankarlaxvägen,20,200
Auroratie,Auroravägen,24,52
Autioniityntie,Ödesängsvägen,14,98
Bengt Schalinin Tie,Bengt Schalins Väg,8,58
Blindsundintie,Blindsundsvägen,3,108
Bondarbyntie,Bondarbyvägen,170,201
Brakeudden,,3,51
Brudholmintie,Brudholmsvägen,110,180
Bylandinranta,Bylandsstranden,28,
Bylandintie,Bylandsvägen,14,129
Damsinrinne,Damsbranten,4,12
Dåvitsintie,Dåvitsvägen,76,154
Elfvinginkuja,Elfvingsgränden,9,11
Estudden,,4,18
Fageröntie,Fagerövägen,11,74
Finnträskinsalmi,Finnträsksundet,2,40
Gräsörintie,Gräsörsvägen,5,34
Henriksrontie,Henriksrovägen,6,26
Hirsalantie,Hirsalavägen,11,1231
Honskbynkuja,Honskbygränden,37,60
Honskbynniitty,Honskbyängen,35,52
Honskbynpolku,Honskbystigen,12,20
Honskbyntie,Honskbyvägen,15,270
Hummelvikinpolku,Hummelviksstigen,1,13
Hummelvikintie,Hummelviksvägen,52,118
Hötersandintie,Hötersandsvägen,32,132
Inkilänmetsä,Ingvalsbyskogen,2,10
Jorvaksen Myllytie,,5,
Jorvaksenkaari,Jorvasbågen,5,24
Jorvaksenkuja,Jorvasgränden,4,12
Jorvaksenniitty,Jorvasängen,22,28
Jorvaksenpuisto,Jorvasparken,3,
Juhannusranta,Midsommarstranden,9,27
Kaarnatie,Barkvägen,12,16
Kalvholmintie,Kalvholmsvägen,97,115
Kehäkuja,Ringgränden,10,22
Kehäniitty,Ringängen,7,16
Kehärinne,Ringbrinken,5,27
Kilohailinkuja,Vassbuksgränden,,
Kirnukallionpolku,Grythällsstigen,84,84
Klobbsundintie,Klobbsundsvägen,2,114
Kolmenkylänkaari,Trebybågen,1,12
Kolmenkylänkuja,Trebygränden,1,8
Kolmenkyläntie,Trebyvägen,1,12
Kotikuja,Hemgränden,2,43
Kotipolku,Hemstigen,15,43
Kotirinne,Hembrinken,5,21
Kuusitie,Granvägen,5,62
Kvisinkuja,Kvisgränden,3,4
Kvisinpolku,Kvisstigen,5,33
Kvisinrinne,Kvisbrinken,2,5
Kvisintie,Kvisvägen,1,80
Lill-Nägelsinkuja,Lill-Nägelsgränden,16,30
Lill-Nägelsinranta,Lill-Nägelsstranden,20,109
Lill-Nägelsinrinne,Lill-Nägelsbrinken,25,93
Lill-Nägelsintie,Lill-Nägelsvägen,29,67
Lillnäsintie,Lillnäsvägen,40,72
Lillskoginpolku,Lillskogsstigen,1,45
Lillskoginranta,Lillskogsstranden,2,36
Lillsvedsintie,Lillsvedsvägen,15,49
Lilltorp,,8,
Luhtaniitynkuja,Marängsgränden,54,
Länsivuorenpolku,Västanbergsstigen,20,
Länsivuorentie,Västanbergsvägen,10,34
Löfdalantie,Löfdalavägen,6,85
Malmgårdintie,Malmgårdsvägen,22,44
Masalantie,Masabyvägen,31,106
Mathildebergintie,Mathildebergsvägen,38,
Medvastintie,Medvastvägen,2,438
Metsärinteentie,Skogbackavägen,10,83
Morsfjärdintie,Morsfjärdsvägen,20,357
Neidonlaakso,,8,22
Nordlingin Huvila,Nordlings Villa,,
Norrbackantie,Norrbackavägen,38,135
Nyåkerintie,Nyåkersvägen,8,37
Paimenpolku,Vallstigen,9,53
Pihapolku,Gårdsstigen,13,31
Purolaakso,Bäckdalen,1,86
Purolaaksontie,,,
Riihikalliontie,Riebergsvägen,7,60
Roholmintie,Roholmsvägen,43,118
Ruusutarhankuja,Rosengårdsgränden,14,19
Sotkarannantie,Sotkarantavägen,63,
Stenkalvintie,Stenkalvsvägen,4,348
Stenstrandintie,Stenstrandsvägen,6,49
Suokallionpolku,Kärrbergsstigen,5,23
Suokallionrinne,Kärrbergsbrinken,8,22
Suokalliontie,Kärrbergsvägen,9,30
Suopurontie,Kärrbäcksvägen,30,60
Sävstrandintie,Sävstrandsvägen,3,19
Tamminiemenpolku,Ekuddsstigen,2,44
Tanskarlantie,Danskarbyvägen,3,9
Tavastöntie,Tavastövägen,75,138
Torheminkuja,Torhemsgränden,1,
Torhemintie,Torhemsvägen,2,15
Tuohitie,Nävervägen,13,57
Vallbergantie,Vallbergavägen,1,14
Vanha Kirkkotie,Gamla Kyrkovägen,71,186
Vanha Kylätie,Gamla Byvägen,4,24
Vanha Rantatie,Gamla Kustvägen,271,403
Vasikkahaantie,Kalvhagsvägen,2,30
Vasikkahaka,,,
Vedakärrintie,Vedakärrsvägen,41,49
Vesimyllyntie,Vattenkvarnsvägen,2,101
Vilhelmsberg,,,
Vivastenintie,Vivastensvägen,14,32
Västergårdintie,Västergårdsvägen,22,46
Ängslandintie,Ängslandsvägen,50,256
