street_fi,street_sv,lono,hino
Aarne Karjalaisen Tie,Aarne Karjalainens Väg,3,15
Ahjokuja,Ässjegränd,1,17
Ajurinkatu,Åkaregatan,3,
Appelgrenintie,Appelgrensvägen,14,43
Auringonkuja,Solgränd,1,11
Bergenheimintie,Bergenheimvägen,1,12
Björknäsintie,Björknäsvägen,36,60
Dynamiittitie,Dynamitvägen,1,69
Emelienpolku,Emeliestigen,1,11
Esplanaadi,Esplanaden,89,134
Forcitintie,Forcitvägen,37,
Forsmaninkuja,Forsmansgränd,1,6
Frömaninkuja,Frömansgränd,1,
Furunäsintie,Furunäsvägen,43,114
Haahkatie,Gudungsvägen,3,
Haapapolku,Aspstigen,2,7
Haikarantie,Storkvägen,3,5
Hemming Elfvingin Tie,Hemming Elfvings Väg,2,10
Hirvikalliontie,Älgbergsvägen,15,
Honkatie,Furuvägen,1,24
Huvilatie,Villavägen,6,14
Itäinen Puistotie,Östra Allén,7,
Jarrumiehenkatu,Bromsaregatan,1,31
Joutsentie,Svanvägen,3,6
Kanervapolku,Ljungstigen,1,22
Kappelisatamantie,Kapellhamnsvägen,105,176
Kapteeninkatu,Kaptensgatan,31,50
Katajapolku,Enstigen,2,24
Keksinkuja,Kexgränd,1,
Kisällinkatu,Gesällgatan,1,9
Kivisuonkatu,Stenkärrsgatan,1,7
Koivupolku,Björkstigen,1,
Kolmas Ylikäytävä,Tredje Övergången,2,4
Konekatu,Maskingatan,4,6
Korsmaninkatu,Korsmansgatan,50,62
Koskelontie,Skrakvägen,1,18
Kuikantie,Lomvägen,1,12
Kummelipolku,Kummelstigen,1,12
Kuovintie,Spovvägen,1,12
Kuusipolku,Granstigen,1,
Kuutamokuja,Månskensgränd,1,6
Kylvettäjäntie,Baderskevägen,2,20
Käsityöläiskatu,Hantverkaregatan,1,29
Lappohjankatu,Lappviksgatan,1,14
Lasitehtaankatu,Glasbruksgatan,1,12
Leppäpolku,Alstigen,1,3
Lindnäsintie,Lindnäsvägen,21,79
Linnuntie,Fågelvägen,3,
Lokintie,Måsvägen,1,7
Lähteentie,Källvägen,1,29
Långbodantie,Långbodavägen,37,59
Mannerheimintie,Mannerheimvägen,1,51
Marielundintie,Marielundvägen,38,
Mestarinkatu,Mästaregatan,1,10
Mestarinkuja,Mästaregränd,2,8
Moottorikatu,Motorgatan,1,3
Muurarinkatu,Muraregatan,4,9
Mäntypolku,Tallstigen,1,10
Märsankatu,Märsgatan,1,44
Märsankuja,Märsgränd,2,6
Narvikinkatu,Narviksgatan,32,49
Neljäntuulenkuja,Fyravindarnasgränd,,
Neulaskuja,Barrgränd,2,11
Nosturintie,Kranvägen,1,12
Nummitie,Movägen,1,18
Orioninkatu,Orionsgatan,2,6
Paasitie,Klippvägen,1,5
Pajupolku,Videstigen,1,6
Panimokatu,Bryggaregatan,3,36
Perämiehenkatu,Styrmansgatan,24,28
Pihlajapolku,Rönnstigen,1,6
Puolukkatie,Lingonvägen,,
Puusepänkatu,Snickaregatan,1,8
Puutarhurinkatu,Trädgårdsmästaregatan,1,14
Rajakuja,Rågränd,1,6
Rajatie,Råvägen,1,13
Riilahdenkatu,Rilaxgatan,2,36
Riskiläntie,Grisslavägen,1,10
Ruusukuja,Rosengränd,1,10
Sahakatu,Såggatan,5,
Santalankaari,Sandösvängen,8,10
Santalantie,Sandövägen,1,33
Sepänkatu,Smedsgatan,1,9
Sillikuja,Sillgränd,1,11
Sorsantie,Andvägen,2,18
Sotkantie,Dykandsvägen,1,3
Suursuontie,Stormossvägen,25,
Suutarinkuja,Skomakaregränd,1,3
Telkäntie,Knipvägen,1,23
Tenholankatu,Tenalagatan,1,39
Teollisuuskatu,Industrigatan,1,3
Tiirantie,Tärnvägen,1,34
Tvärminnenkatu,Tvärminnegatan,11,45
Tähtikuja,Stjärngränd,1,8
Täktomintie,Täktomvägen,3,28
Urheilukatu,Idrottsgatan,2,4
Uuttajankatu,Svetsaregatan,1,6
Vaihdekatu,Växelgatan,1,
Variksenmarjantie,Kråkbärsvägen,4,14
Veturinkuljettajankatu,Lokföraregatan,2,38
Välikatu,Mellangatan,3,12
