street_fi,street_sv,lono,hino
Ali-Vekkoskentie,Söderveckoskivägen,371,780
Backaksenlenkki,Backasrundan,5,37
Bryggarsintie,Bryggarsvägen,9,27
Dalaksentie,Dalasvägen,8,53
Dampbackantie,Dampbackavägen,10,36
Granmontie,Granmovägen,49,135
Grönkullantie,Grönkullavägen,2,67
Götängintie,Götängsvägen,31,58
Hannusaksenpolku,Hannusasstigen,20,96
Hannusaksentie,Hannusasvägen,17,69
Högbackantie,Högbackavägen,4,41
Högåkerintie,Högåkersvägen,24,120
Jokimäentie,Åbackavägen,9,153
Kallentie,Karlsvägen,11,40
Kellokalliontie,Klockbergsvägen,13,51
Kiviniementie,Stenuddsvägen,9,38
Kiviportintie,Stenportsvägen,6,42
Knaperstantie,Knaperstadsvägen,11,37
Koivupolku,Björkstigen,7,27
Kotikalliontie,Hembergsvägen,51,136
Kotiniityntie,Hemängsvägen,13,23
Kumpusuonkuja,Kullkärrsgränden,6,31
Kumpusuontie,Kullkärrsvägen,19,34
Kuninkaantie,Kungsvägen,990,1362
Kurkisuontie,Tränukärrsvägen,7,226
Kuukiventie,Månstensvägen,4,17
Linnanpellontie,Borgbyvägen,389,602
Mattaksenpolku,Mattasstigen,9,103
Mattaksentie,Mattasvägen,2,60
Ollinsuontie,Ollkärrsvägen,2,47
Paasikalliontie,Hällbergsvägen,10,52
Polveketie,Krökiga Vägen,10,18
Rönnkullantie,Rönnkullavägen,19,33
Sandbackantie,Sandbackavägen,2,49
Skogsbodantie,Skogsbodavägen,11,40
Stenkullantie,Stenkullavägen,4,21
Tuohisuontie,Näverkärrsvägen,22,80
Ukkopellontie,Bisaåkersvägen,7,36
Upslaakintie,Uppslagsvägen,5,24
Utegårdintie,Utegårdsvägen,19,123
Vanha Kuninkaantie,Gamla Kungsvägen,,
Vanha Myllytie,Gamla Kvarnvägen,5,11
Västanåntie,Västanåvägen,13,325
