street_fi,street_sv,lono,hino
Ailintie,,1,
Alajoentie,,1,55
Allintie,,1,13
Anterontie,,2,4
Antinkulma,,1,8
Arvilantie,,2,11
Autoasemankaari,,1,11
Ensontie,,10,26
Hanhitie,,1,17
Hankalammintie,,1,15
Harjunraitti,,3,38
Heikintie,,1,
Helmiharjuntie,,3,15
Hiiskoskenraitti,,311,1011
Hiiskoski,,171,930
Hongikkotie,,1,10
Honkajoentie,,1,6
Honkakuja,,1,
Honkavaarantie,,61,
Horttanantie,,2,56
Huoltotie,,6,
Jaakonkankaantie,,1,16
Jaakonraitti,,4,
Joutsentie,,1,25
Jussintie,,1,34
Juttuvaarantie,,501,898
Jänisvaarantie,,65,181
Kaarnatie,,3,6
Kallentie,,5,9
Kantotie,,1,
Keskikankaantie,,1,8
Keskustie,,3,7
Kinttumäentie,,28,190
Kiviharjuntie,,1,19
Koidanvaarantie,,100,150
Koivuluhdantie,,79,85
Koskelontie,,1,16
Kotilantie,,1,10
Kotivaarantie,,50,210
Kotkankuja,,1,8
Koukkelontie,,23,
Koukkujoentie,,11,125
Kruununkankaantie,,6,34
Kruununtie,,9,18
Kujatie,,3,21
Kujatienpää,,39,55
Kumpulantie,,3,10
Kutsetintie,,2,14
Käpytie,,4,8
Laukanlammentie,,13,121
Laurintie,,1,7
Leskeläntie,,3,5
Liisantie,,1,10
Lohivaarantie,,1,440
Lustotie,,2,8
Lätäkköläntie,,196,236
Marintie,,5,29
Metsurintie,,1,7
Metsämiehentie,,2,20
Mäkiharjuntie,,1,7
Mäkisyrjäntie,,1,23
Neulastie,,2,5
Niilontie,,13,15
Nilatie,,1,7
Oksatie,,1,
Ollinkuja,,1,
Ollintie,,1,12
Pahkatie,,2,8
Pahkavaarantie,,70,387
Pamilontie,,21,1410
Pihkatie,,1,7
Poste Restante,,,
Puuskanniementie,,93,171
Pyyntie,,1,5
Päivätie,,21,400
Päätie,,3,35
Rahkeenraitti,,5,121
Rantasuontie,,40,60
Rantavaarantie,,81,231
Ratatie,,1,3
Ratilantie,,2,10
Reunalantie,,1,7
Riihivaarantie,,110,
Ruukintie,,2,6
Sahatie,,13,
Salotie,,15,200
Salpiontie,,3,
Sannintie,,,
Satotie,,1,9
Savivaarantie,,80,572
Siikavaarantie,,30,640
Siimestie,,3,30
Sorvitie,,,
Suoniityntie,,1,26
Suonpääntie,,3,5
Suopellontie,,81,
Tehtaantie,,1,
Telkänpolku,,2,8
Tervastie,,1,8
Tilatie,,,
Toimintie,,1,
Topintie,,1,15
Tuuliharjuntie,,2,34
Uimaharjun Tehtaantie,,2,
Uimaharjuntie,,110,1244
Ukkolanraitti,,2,379
Urhontie,,110,140
Vapontie,,3,119
Vatasuontie,,11,21
Vatatie,,2,24
Vihtakankaantie,,40,414
Vitikistontie,,2,50
Välikankaankuja,,2,
Välikankaantie,,1,5
