street_fi,street_sv,lono,hino
Ahmantie,Järvvägen,2,26
Bergönkatu,Bergögatan,1,10
Emäntälahti,Matmorsviken,4,
Harstadinkatu,Harstadsgatan,4,
Hirventie,Älgvägen,2,14
Hämeenlinnankatu,Tavastehusgatan,2,8
Ilveksentie,Lovägen,1,19
Jyväskylänkatu,Jyväskylägatan,2,
Kairatie,Borrvägen,1,14
Karhuntie,Björnvägen,1,81
Kaskistenkatu,Kaskögatan,4,
Ketunkatu,Rävgatan,2,10
Kielinkatu,Kielgatan,7,
Kotkankatu,Kotkagatan,3,5
Kristiinankaupunginkatu,Kristinestadsgatan,9,11
Kuopionkatu,Kuopiogatan,1,
Kuparisaarentie,Kopparövägen,2,52
Kurikankatu,Kurikkagatan,2,6
Lapuankatu,Lappogatan,1,6
Liito-Oravankatu,Flygekorregatan,1,20
Maalahdenkatu,Malaxgatan,1,5
Majavanpolku,Bäverstigen,1,6
Näädäntie,Mårdvägen,1,18
Oravanpolku,Ekorrstigen,,
Oulunkatu,Uleåborgsgatan,2,6
Patterikatu,Batterigatan,4,
Patteriniementie,Batteriuddsvägen,1,15
Pietarsaarenkatu,Jakobstadsgatan,2,10
Pitkämäenkuja,Långbackagränden,1,
Porinkatu,Björneborgsgatan,2,6
Poronpolku,,1,
Pärnunkatu,Pärnugatan,4,6
Rantamaantie,Strandvägen,5,42
Rinnakkaistie,Parallellvägen,1,41
Schwerininkatu,Schweringatan,4,6
Sudentie,Vargvägen,1,22
Sulvankatu,Solfgatan,2,6
Suvilahdentie,Sunnanviksvägen,6,
Suvilahti,Sunnanvik,152,
Talttatie,Mejselvägen,1,10
Teirinkatu,Teirgatan,1,22
Uudenkaarlepyynkatu,Nykarlebygatan,3,
Uumajankatu,Umeågatan,2,
Vasaratie,Hammarvägen,2,19
Vasikanpolku,Kalvstigen,1,
