street_fi,street_sv,lono,hino
Asteritie,Astervägen,1,18
Erkki Melartinin Tie,Erkki Melartins Väg,1,11
Eskolankuja,Eskosgränden,1,9
Eskolanpolku,Eskosstigen,4,
Eskolantie,Eskosvägen,1,16
Eteläniitynpolku,Söderängsstigen,5,11
Fiikuspolku,Fikusstigen,2,4
Hietaniityntie,Sandängsvägen,21,
Isonkaivonpolku,Storbrunnsstigen,6,
Isonkaivontie,Storbrunnsvägen,2,8
Isonpellonkuja,Storåkersgränd,3,
Isonpellontie,Storåkersvägen,1,24
Johan Bockin Kuja,Johan Bocks Gränd,2,10
Jokipellontie,Åfältsvägen,1,18
Kalle Weisteen Katu,Kalle Weistes Gata,4,
Karhusuonkuja,Björnkärrsgränden,1,9
Karhusuontie,Björnkärrsvägen,1,24
Kehäkukanpolku,Ringblomsstigen,1,12
Kehäkukantie,Ringblomsvägen,1,8
Kenttäkuja,Fältgränden,1,12
Kenttätie,Fältvägen,1,10
Kinnarpurontie,Skinnarbäcksvägen,2,4
Kisatie,Tävlingsvägen,1,7
Kuismakuja,Lysingsgränden,1,4
Kuismatie,Lysingsvägen,1,10
Lustokuja,Årsringsgränden,1,10
Madetojankuja,Madetojagränden,1,5
Malminkaari,Malmbågen,1,2
Melartininpolku,Melartinstigen,2,
Miekkamiehentie,Väpnarvägen,1,
Mikael Soinisen Tie,Mikael Soininens Väg,1,14
Murattitie,Murgrönsvägen,1,26
Myrttitie,Myrtenvägen,1,35
Närekuja,Stölingsgränden,1,5
Palsamipolku,Balsaminstigen,1,10
Pestikuja,Städjegränden,1,
Pieksupolku,Pjäxstigen,1,5
Poste Restante,,,
Pukinmäenaukio,Bocksbackaplanen,1,4
Pukinmäenkaari,Bocksbackabågen,12,59
Rapakivenkaari,Örstensbågen,3,
Ratavallintie,Banvallsvägen,1,26
Resedatie,Resedavägen,1,6
Ruotumestarinkatu,Rotemästargatan,1,20
Ruotutorpankuja,Rotetorpsgränden,1,20
Ruotutorpantie,Rotetorpsvägen,2,28
Rälssintie,Frälsevägen,2,16
Salamapolku,Blixtstigen,1,
Savelantie,Lerstrandsvägen,1,11
Seppämestarintie,,,
Sinivuorenpolku,Blåbergsstigen,2,4
Sinivuorentie,Blåbergsvägen,1,11
Sunilankuja,Sonabygränden,1,3
Sunilanpolku,Sonabystigen,1,13
Sunilantie,Sonabyvägen,1,14
Säterinportti,Säteriporten,1,3
Säterintie,Säterivägen,1,30
Säveltie,Melodivägen,1,7
Säveltäjänpolku,Tonsättarparken,4,
Tapperinkuja,Tappersgränden,1,17
Ukkostie,Åskvägen,1,8
Unikkopolku,Vallmostigen,1,
Unikkotie,Vallmovägen,1,8
Vanha Puroniitynpolku,Gamla Bäckängsstigen,1,6
Vanha Puroniityntie,Gamla Bäckängsvägen,1,4
