street_fi,street_sv,lono,hino
Aallontie,,2,9
Almanranta,,8,22
Einarintie,,6,22
Eskonpolku,,24,53
Haapaniementie,,1,63
Haapaniemi,,,
Hakalantie,,4,110
Hakoinen,,,
Hakoistentie,,222,523
Hanskinkulma,,28,88
Helsingintie,,686,976
Hevonojantie,,8,
Hyvikkälä,,,
Hyvikkäläntie,,97,882
Hälliläntie,,8,85
Jantusentie,,12,157
Jokirannanpolku,,9,78
Järventaustantie,,173,
Kahilammintie,,34,355
Kallionkulmantie,,7,102
Kanssintie,,13,25
Kernaalantie,,23,406
Kettusuontie,,35,39
Kinnasmäenraitti,,3,24
Kommionranta,,18,
Korpisuontie,,7,
Koskelantie,,9,87
Koskenmäki,,,
Koverontie,,20,22
Kukkokalliontie,,39,77
Kuotolantie,,45,157
Kuuslammintie,,4,297
Lanteennummentie,,1,
Leppäsillantie,,53,122
Lintumäentie,,23,123
Lukontie,,3,15
Massentie,,11,27
Metsämaantie,,10,40
Monikkalantie,,133,346
Monnintie,,1,55
Mäntyvaarantie,,60,
Nummentie,,1,21
Osarantie,,18,22
Paapantie,,2,86
Pauninkulmantie,,40,179
Pirtintie,,7,31
Rantalahdentie,,2,350
Rantalantie,,16,37
Rehakantie,,1,206
Reijonnummentie,,14,
Rytöntie,,57,
Saarelantie,,2,86
Saartenmäentie,,21,137
Santapolku,,2,6
Santasillantie,,5,250
Siankärsäntie,,7,161
Sovintola,,1,
Suojärvenkulmantie,,,
Suojärventie,,10,192
Suomelantie,,15,250
Tapialantie,,24,295
Tarinmaa,,,
Tarinmaantie,,3,81
Tervapirtintie,,36,187
Timpurintie,,2,16
Tingerhanantie,,3,23
Torpantie,,4,42
Tulikalliontie,,15,
Tuulensuuntie,,75,212
Törmäläntie,,6,
Vahvarannantie,,8,93
Vanha Helsingintie,,827,
Vehkomäentie,,7,40
Veittostentie,,62,133
Vihtiäntie,,88,114
Virala,,,
Viralan Kartano,,17,107
Viralantie,,34,752
