street_fi,street_sv,lono,hino
Akonlahdenkuja,Akonlahtigränden,1,18
Alakivenkuja,Understensgränden,1,4
Alakiventie,Understensvägen,1,9
Haikolankatu,Haikolagatan,1,13
Halistentie,Hallisvägen,1,15
Hallainvuorentie,Hallonbergsvägen,1,20
Harakkamyllynaukio,Holkkvarnsplatsen,1,4
Harakkamyllyntie,Holkkvarnsvägen,1,23
Humikkalankuja,Humikkalagränd,2,6
Humikkalantie,Humikkalavägen,1,43
Huttumyllyntie,Grötkvarnsvägen,2,17
Häklinkuja,Häkligränden,1,17
Häyhäntie,Häyhävägen,1,17
Höyrymyllynkuja,Ångkvarnsgränden,2,
Jalkamyllyntie,Fotkvarnsvägen,1,20
Jauhinkivenkuja,Kvarnstensgränden,1,
Jauhokuja,Mjölgränden,1,4
Karistimentie,Skakkäppsvägen,1,4
Karjakuja,Fägränden,1,4
Karjatanhuanpolku,Fästigen,1,28
Kauppamyllyntie,Handelskvarnsvägen,1,
Kivensilmä,Kvarnögat,1,
Kivensilmänkuja,Kvarnögsgränden,1,10
Kivikontie,Stensbölevägen,5,
Kiviparintie,Stenparsvägen,1,9
Klamintie,Klamivägen,1,17
Kolsintie,Kolsivägen,1,24
Kontokinkatu,Kontokkigatan,1,9
Kontulantie,Gårdsbackavägen,1,
Käsikiventie,Handkvarnsvägen,1,21
Lallukankuja,Lallukkagränden,1,5
Lallukantie,Lallukkavägen,1,20
Latokartanonkaari,Ladugårdsbågen,71,
Latokartanonsilmukka,Ladugårdskroken,2,
Latvajärvenpolku,Latvajärvistigen,2,
Mamsellimyllynkatu,Mamsellkvarngatan,1,26
Myllyaukio,Kvarnplatsen,1,4
Myllylääninpolku,Kvarnlänsstigen,3,
Myllymatkantie,Kvarnfärdsvägen,1,6
Myllynkiventie,Kvarnstensvägen,1,8
Myllynsiipi,Kvarnvingen,10,14
Myllypadontie,Kvarndammsvägen,1,17
Myllypurontie,Kvarnbäcksvägen,1,26
Myllyrengintie,Kvarndrängsvägen,2,
Myllyruuhenpolku,Kvarnrannestigen,1,
Myllytontunpolku,Kvarntomtensstigen,1,
Myllytuvantie,Kvarnstuguvägen,1,18
Myllyväenkatu,Kvarnfolksgatan,1,14
Myllärintanhua,Mjölnartået,1,6
Myllärintie,Mjölnarvägen,2,48
Neulapadontie,Nåldammsvägen,1,12
Orpaanporras,Lättan,2,15
Paanajärvenpolku,Paanajärvistigen,1,
Parikkalantie,Parikkalavägen,1,26
Pikajuoksijankuja,Sprintergränden,1,7
Pikajuoksijanpolku,Sprinterstigen,2,
Pirttilahdenkuja,Pirttilahtigränden,1,17
Ranckeninpolku,Ranckens Stig,1,6
Ranckenintie,Ranckens Väg,1,23
Ratasmyllynraitti,Hjulkvarnsstråket,1,3
Ratasmyllyntie,Hjulkvarnsvägen,11,19
Raussinpolku,Raussistigen,1,3
Raussintie,Raussivägen,1,14
Rautahatuntie,Järnhattsvägen,1,39
Rautapaidantie,Brynjenvägen,2,30
Rihlakuja,Reffelgränd,1,12
Runokylänkatu,,2,
Ryynikuja,Gryngränden,1,3
Ryynimyllynkatu,Grynkvarnsgatan,1,6
Samoilijanpolku,Fotvandrarstigen,2,
Sarsantie,Sarsavägen,1,16
Seulatie,Sållvägen,1,12
Sihtikuja,Siktgränd,1,8
Soraharjuntie,Grusåsvägen,20,29
Tamppitie,Stampvägen,1,9
Tuulimyllyntie,Väderkvarnsvägen,1,10
Uhtuankuja,Uhtuagränden,1,3
Valssimyllynkatu,Valskvarnsgatan,1,35
Valssiparinkuja,Valsparsgränden,1,12
Varvasmyllynkuja,Stubbkvarnsgränden,1,6
Vesimyllyntie,Vattenkvarnsvägen,1,16
Vesirattaantie,Vattenhjulsvägen,1,19
Vienankatu,Vitahavskarelens Gata,1,28
Vienantori,Vitahavskarelens Torg,1,3
Viilarintie,Filarvägen,11,
Virtarannankatu,Virtarantagatan,1,24
Vuokkiniemenkatu,Vuokkiniemigatan,1,30
Yläkivenpolku,Ovanstensstigen,1,
Yläkivenrinne,Ovanstensbrinken,1,6
Yläkiventie,Ovanstensvägen,1,15
