street_fi,street_sv,lono,hino
Haapakoskentie,,37,63
Haapaniementie,,23,171
Haapaviidantie,,11,152
Hepolahdentie,,1,351
Hyypiänlahdentie,,74,94
Hyypiänmäentie,,2,190
Isoniementie,,4,1012
Jylynkuja,,3,113
Jylyntie,,23,130
Järventaustantie,,1,692
Kaivostie,,23,96
Kajalanrantatie,,180,488
Kalliolan Kuntoutusklinikka,,,
Karhusaarentie,,,
Kirkkojärventie,,2,14
Kirkonkyläntie,,2,42
Kiskontie,,1,3456
Kärkelänkartanontie,,2,425
Kärkelänkoskentie,,50,60
Lautnummentie,,3,104
Leiläntie,,1,143
Levonsalmentie,,1,175
Luontolantie,,56,108
Melkkarmaantie,,11,100
Mirjantie,,2,10
Multasillantie,,158,720
Määrjärventie,,19,323
Orijärventie,,23,181
Oriniementie,,1,124
Orjanperäntie,,3,450
Pahalahdenpolku,,1,68
Pahalahdentie,,54,140
Pallokentäntie,,2,6
Pastorintie,,1,3
Pataojantie,,30,40
Peltoalasentie,,1,57
Peuraniementie,,3,220
Pyysuontie,,62,658
Rasilantie,,,
Ruususentie,,1,6
Salmenkulmantie,,9,139
Salmensivuntie,,1,222
Salmentie,,1,250
Sorronniementie,,14,99
Sorttilantie,,359,426
Suosillantie,,90,
Syväkorventie,,10,118
Tuoharontie,,21,160
Uudenmaantie,,1,682
Vetjontie,,7,45
Viikarintie,,1,9
Vähäniementie,,21,639
