street_fi,street_sv,lono,hino
Aisatie,,,
Aittatie,,1,15
Haapalantie,,,
Haasiatie,,5,22
Haukitie,,2,11
Hokkitie,,2,6
Honkamäentie,,2,43
Huuhkajantie,,2,21
Häkkitie,,1,4
Hölkkätie,,1,38
Ilvestie,,1,16
Jokivarrentie,,3,34
Jousitie,,5,19
Karhitie,,2,10
Koivuniementie,,14,38
Kontiosaarentie,,63,85
Koposentie,,1,31
Kulkustie,,3,10
Kuninkaanniementie,,10,300
Kuulatie,,2,4
Kämppätie,,3,18
Latotie,,2,28
Lehtoniementie,,5,19
Länkitie,,3,6
Maamiehentie,,1,19
Muramaantie,,10,20
Muuramaantie,,6,
Mäntymäki,,,
Nakertajantie,,1,79
Nuohoojantie,,3,6
Paltaniementie,,68,564
Pennipolku,,1,3
Poste Restante,,,
Rasintie,,1,42
Rauhalantie,,2,29
Repolaisentie,,8,18
Riihitie,,2,16
Rullamiehentie,,1,34
Sammaltie,,3,14
Saunapuisto,,3,5
Savottatie,,3,16
Suovatie,,1,7
Suvantolantie,,14,411
Särkilahdenpolku,,4,
Särkilahdentie,,1,36
Tallitie,,2,13
Työmiehentie,,1,40
Törmäpurontie,,1,50
Uudenkyläntie,,1,58
Yhdystie,,6,48
