street_fi,street_sv,lono,hino
Alankotie,,5,40
Annalantie,,29,184
Asuntie,,11,
Hemminginkuja,,6,39
Hemmingintie,,193,263
Jokitie,,8,155
Kalliokoskentie,,364,389
Keskuksentie,,5,27
Kirkkomäentie,,2,19
Kleimolantie,,8,88
Likomäentie,,22,30
Läntinen Sisääntulotie,,,
Läntinen Yhdystie,,65,
Mäkipellontie,,54,165
Mäkipernaantie,,33,120
Pernaantie,,8,95
Pohjanmaanväylä,,628,
Poomintie,,5,38
Porontie,,311,
Rinnetie,,3,7
Saarimaantie,,2,387
Sippolantie,,8,108
Studiotie,,9,19
Syrjävainiontie,,23,56
Torpintie,,5,89
Vanha-Lapuantie,,1,101
Varpulantie,,3,712
Varvaantie,,675,712
