street_fi,street_sv,lono,hino
Aatsaari,,1,
Aatunkuja,,16,34
Aholankoskentie,,39,71
Ahvensaari,,1,
Aittaniementie,,17,
Alakuja,,4,18
Alakujantie,,10,116
Alatalontie,,39,48
Arkaissaari,,7,247
Eskojentie,,1,5
Haikkaanpääntie,,8,172
Haikkaanvuorentie,,6,155
Hakakatu,,4,13
Hakamäentie,,11,
Hakoluoto,,1,
Hakoniementie,,28,49
Hakosentie,,30,102
Hakulintie,,41,
Harjunniemi,,38,50
Harjuntauksentie,,9,162
Hatarantie,,40,46
Haukkasaari,,19,135
Hepoharjuntie,,5,105
Heposalo,,7,209
Hirviniementie,,2,70
Huttulantie,,293,533
Härönniementie,,97,258
Iitiäntie,,4,487
Ilmuksentie,,30,74
Inkinrinteentie,,51,230
Iso Rapasalo,,11,437
Jokelantie,,4,137
Jukasentie,,128,225
Jyrkänpääntie,,,
Kaaritie,,2,10
Kaihtulantie,,4,456
Kaijanpääntie,,31,290
Kaikorontie,,34,60
Kallioniementie,,,
Kanervatie,,1,15
Kankaanrannantie,,100,
Kapialantie,,,
Kapiantie,,14,14
Karilahdentie,,38,46
Keskisentie,,2,82
Keskitie,,2,51
Kesäniementie,,10,161
Kielotie,,1,12
Kierniementie,,11,93
Kiiskintie,,12,
Kilkintie,,45,79
Kirkkokalliontie,,9,381
Kirkkotie,,1,4
Kirkonkylä,,,
Kirventeenmetsätie,,103,165
Kirventie,,6,245
Kiviniementie,,18,64
Klemintie,,3,20
Kolhonmäentie,,57,57
Kontniementie,,25,38
Konttilantie,,6,322
Kosenmäentie,,82,82
Kotalahdentie,,9,234
Kotaniementie,,55,103
Koukuntie,,55,177
Kuhansaarentie,,297,
Kuhasensaarentie,,27,388
Kukkolahdentie,,13,4513
Kurjentie,,28,82
Kurkelantie,,57,300
Kurkisuontie,,69,
Käpyläntie,,11,72
Kärkitie,,11,29
Kärmeniementie,,79,186
Kärpöntie,,48,98
Kärritie,,1,45
Käyhdyntie,,312,
Lahentauksentie,,52,525
Lairintie,,15,35
Lammassaari,,1,
Lehtotie,,5,
Lensuntie,,5,30
Lepikontie,,,
Leppäsillantie,,10,50
Lindintie,,294,294
Louhostie,,,
Lukkarinkuja,,2,6
Lusikkalahdentie,,11,98
Luukkaantie,,,
Maijakiventie,,26,
Majasaari,,1,
Marjaniementie,,96,97
Matarakuja,,2,4
Matinkuja,,2,
Maununtie,,33,111
Metsolantie,,185,
Mielakantie,,,
Mikkolantie,,4,32
Monnontie,,,
Museotie,,1,5
Mustalammentie,,40,
Mutalahdentie,,92,92
Mutkatie,,5,32
Muukantie,,42,120
Myllymäentie,,22,
Mäkeläntie,,43,47
Mäkirinteentie,,77,91
Mäkitie,,2,33
Mökkitie,,10,42
Narisaari,,1,
Niemelänpolku,,3,12
Niemeläntie,,2,11
Niemenmäentie,,72,90
Niitniementie,,34,85
Nukkalammentie,,124,199
Nummelantie,,54,
Nuorakoskentie,,194,351
Näiväntie,,22,68
Oiniementie,,14,62
Oiveentie,,136,
Ollisaari,,1,13
Onkimaniementie,,,
Oravatie,,11,39
Paavontie,,34,44
Palolankuja,,1,
Palolantie,,3,109
Palotie,,,
Papinkatu,,1,12
Parkkolantie,,22,233
Pekintie,,14,86
Perhonmäentie,,23,153
Peuhkurintie,,14,36
Pietantie,,1,10
Pitkäniementie,,2,34
Pohja-Kaita,,5,29
Porthoikantie,,8,148
Poste Restante,,,
Pukintie,,37,244
Punaportinkatu,,2,16
Punkasentie,,60,78
Purnosaari,,1,
Pöyryntie,,66,
Rantakuja,,2,6
Rantatie,,1,
Rapasalontie,,41,59
Rassuuntie,,52,
Rehvaantie,,24,40
Reinikantie,,30,166
Reinkorvenkatu,,19,
Reunatie,,22,24
Riihitie,,1,11
Rinnetie,,1,8
Risteinmäentie,,30,
Roiskolanniementie,,21,34
Rokantie,,54,158
Ronkaantie,,4,254
Ruokolantie,,12,217
Ruominrantatie,,31,70
Ruomintie,,22,1160
Rutahontie,,58,286
Rössö,,1,
Saarenpääntie,,29,44
Sairala,,,
Sairalantie,,61,722
Salajärventie,,8,100
Salmensuuntie,,13,13
Saloniementie,,77,417
Sampantie,,14,41
Sinkonkuja,,18,26
Sinkontie,,12,50
Soratie,,3,44
Sorvarilantie,,8,162
Suoniituntie,,44,54
Suursaari,,9,
Suvipolku,,,
Suvitie,,79,
Synnynsaari,,5,23
Syntymäniementie,,47,97
Sysisaari,,1,
Säklahentie,,32,50
Särkemäntie,,64,
Särklammentie,,36,88
Säräkuja,,1,4
Talkantie,,5,86
Tallahdentie,,18,88
Tapiolankatu,,1,5
Tatuntie,,3,67
Taurintie,,5,128
Teollisuustie,,1,8
Tervahaudantie,,30,131
Tervasuontie,,47,56
Tiiskarintie,,56,75
Tirnoronsaari,,149,
Torventie,,6,58
Toukkalantie,,1,264
Tuhkaniementie,,19,168
Tuohtjärvensaari,,17,45
Tupalantie,,22,71
Turunkyläntie,,142,
Tuuliaisentie,,17,51
Tykkitie,,7,193
Työpesintie,,,
Uiminkapiantie,,19,145
Uimintie,,1,1306
Urheilutie,,2,
Uutelantie,,1,9
Vainikkalantie,,3,707
Valimotie,,43,59
Valkamantie,,4,36
Valkianiementie,,30,204
Valkiasaari,,47,
Vanamotie,,2,5
Varis-Lavolantie,,21,67
Veitniementie,,34,55
Veitturintie,,42,86
Vinkasalmentie,,60,91
Virastotie,,1,5
Volkkilantie,,20,40
Vuolteentie,,18,324
Välikuja,,1,6
Yltiäniementie,,6,56
Yläkuja,,12,63
