street_fi,street_sv,lono,hino
Arvidintie,Arvidsvägen,2,15
Bertils,,,
Bäcksintie,Bäcksvägen,1,331
Flytintie,Flytvägen,1,62
Gammelbyntie,Gammelbyvägen,11,192
Grönskog,,,
Gårdsböle Pehtoorinasunto,Gårdsböle Inspektorbostaden,,
Hollstens,,61,99
Koskelantie,Forsgårdsvägen,8,18
Kärrkulla,,,
Lappers,,,
Lappersintie,Lappersvägen,360,691
Myransintie,Myransvägen,225,389
Mörsbackantie,Mörsbackavägen,37,138
Palmgårdintie,Palmgårdsvägen,2,16
Riihisuontie,Rikärrsvägen,12,56
Ulrikaberg,,,
Ådalintie,Ådalsvägen,14,56
