street_fi,street_sv,lono,hino
Akonjoentie,,290,500
Akonmäentie,,90,172
Annantie,,1,10
Asema-Alue,,6,
Asematie,,1,10
Eerolantie,,36,50
Haapakuljuntie,,120,
Haapatie,,2,
Harjutie,,7,11
Hirsikankaantie,,18,22
Hirvijärventie,,1282,1282
Honkalantie,,,
Humanterintie,,16,
Huutolahdentie,,84,460
Juhonmäentie,,2,332
Jutkulantie,,124,152
Järvenpääntie,,1,1016
Kajaanintie,,1401,3454
Kalevanniementie,,1,12
Kallentie,,2,10
Kanervatie,,1,
Karhutarhantie,,189,235
Keskustie,,1,8
Kinttulanmäentie,,1,5
Koivikkotie,,1,9
Koivurannantie,,15,651
Koivutie,,3,
Koskelantie,,186,
Kukkopurontie,,32,341
Kumpumäentie,,214,358
Kustilantie,,28,78
Kölkäntie,,52,1366
Lahnakankaantie,,16,237
Lahnalammentie,,31,47
Lamminrannantie,,12,147
Lapinkyläntie,,33,105
Lylymäentie,,55,65
Löytynlammentie,,26,
Matarantie,,3,34
Minnantie,,3,11
Männikkötie,,2,26
Mäntylä,,,
Mäntytie,,,
Nevantie,,3,19
Niementie,,2,67
Notkotie,,3,10
Oravijärventie,,13,487
Paanunniementie,,186,
Pappilanmäenmetsätie,,118,
Pien-Suomäentie,,99,135
Pienivedentie,,39,59
Poikkitie,,15,224
Poste Restante,,,
Puistotie,,2,
Radanvarsitie,,66,124
Rahonmäentie,,2,713
Raudanjoentie,,1,138
Raudanlahdentie,,7,37
Raudanniementie,,8,159
Sillankorvantie,,2,
Sukeva,,,
Sukevanmäentie,,19,395
Sukevantie,,1,395
Takalantie,,1,5
Talasjoentie,,23,131
Talaskankaantie,,166,678
Tervatie,,5,9
Tetrikoskentie,,395,595
Toritie,,1,12
Tupalantie,,1,20
Urheilutie,,,
Uudenkyläntie,,6,165
Vahtimäentie,,144,
Vanamotie,,1,4
Vankilantie,,53,53
Venetie,,1,3
Viinatsalontie,,17,299
Virranniementie,,51,
Virsumäentie,,85,415
Välikuja,,4,6
Välitie,,2,11
Ypylintie,,62,
