street_fi,street_sv,lono,hino
Aleksanteri Nevskin Katu,Alexander Nevskis Gata,1,12
Aulangonkuja,Aulankogränden,5,
Aulangonpolku,Aulankostigen,1,
Aulangontie,Aulankovägen,1,10
Birkankuja,Birkagränden,1,
Bysantinkuja,Bysantsgränden,1,6
Bysantintori,Bysantstorget,1,
Eerik Pyhän Kuja,Erik Den Heliges Gränd,2,
Gneissipolku,Gnejsstigen,1,
Graniittitie,Granitvägen,1,15
Harjannepolku,Krönstigen,1,
Harjannetie,Krönvägen,1,47
Harjulankatu,Harjulagatan,5,7
Harjulanpolku,Harjulastigen,,
Hattelmalantie,Hattelmalavägen,2,13
Henrik Lättiläisen Katu,Henrik Av Lettlands Gata,2,23
Hernepellontie,Ärtåkervägen,11,40
Hiekkakivenpolku,Sandstensstigen,3,6
Hiekkakiventie,Sandstensvägen,1,7
Jengipolku,Gängstigen,5,
Johtokivenkuja,Ledstensgränden,1,4
Johtokiventie,Ledstensvägen,1,12
Katinkulta,Kattguldet,2,
Ketokivenkaari,Fältstensbågen,1,34
Ketokivenpolku,Fältstensstigen,1,4
Ketokiventie,Fältstensvägen,1,3
Kiillekuja,Glimmergränden,1,4
Kiilletie,Glimmervägen,1,6
Kivenhakkaajantie,Stenhuggarevägen,13,
Kivipyykinpolku,Stenrörsstigen,1,7
Kivipyykintie,Stenrörsvägen,1,9
Kiviteltankatu,Stentältsgatan,1,9
Kiviteltanporras,Stentältstrappan,1,5
Lepokivenpolku,Vilstensstigen,2,7
Lepokiventie,Vilstensvägen,1,3
Liuskekuja,Skiffergränden,1,12
Liuskepolku,Skifferstigen,1,6
Liusketie,Skiffervägen,1,20
Lucina Hagmanin Kuja,Lucina Hagmans Gränd,2,6
Lucina Hagmanin Polku,Lucina Hagmans Stig,5,
Maaherrantie,Landshövdingsvägen,3,14
Maasälvänpolku,Fältspatsstigen,1,3
Maasälväntie,Fältspatsvägen,1,16
Marmoripolku,Marmorstigen,1,3
Marmoritie,Marmorvägen,1,21
Meripihkatie,Bärnstensvägen,1,3
Moreenitie,Moränvägen,1,6
Muistokivenpolku,Minnesstensstigen,1,
Palkopolku,Ärtskidsstigen,1,
Pihlajamäentie,Rönnbackavägen,30,38
Pihlajanmarja,Rönnbäret,1,
Pihlajistonkuja,Rönningegränden,1,10
Pihlajistontie,Rönningevägen,1,4
Pyynikintie,Pyynikkivägen,1,8
Pähkinäsaarenkatu,Nöteborgsgatan,1,7
Rapakivenkuja,Örstensgränden,1,9
Rapakiventie,Örstensvägen,1,18
Rikissankuja,Rikissagränden,3,
Ristiretkeläistenkatu,Korsfarargatan,1,32
Salpausseläntie,Salpausselkävägen,1,18
Sigtunankuja,Sigtunagränd,1,
Tiirismaantie,Tiirismaavägen,1,11
Toivontie,Toivovägen,24,
Tuomas-Piispan Tori,Biskop Tomas Torg,,
Valdemarin Tori,Valdemarstorget,3,5
Valdemarinkuja,Valdemarsgränden,1,
Vierinkiventie,Rullstensvägen,3,
Viikinmäenraitti,Viksbackastråket,5,
Vuolukiventie,Täljstensvägen,1,14
