street_fi,street_sv,lono,hino
Himanpolku,,1,
Himantie,,4,200
Häkälänjärventie,,14,
Jokipolku,,,
Julianantie,,4,38
Järvenpääntie,,,
Kanssointie,,6,18
Kellarimäentie,,7,9
Kiiskijärventie,,76,88
Kivikorventie,,2,
Kotolantie,,25,45
Kurkelantie,,5,640
Käyhkäntie,,78,170
Käärmekalliontie,,50,
Lappeenrannantie,,11,11
Latovuorentie,,8,61
Mestarmäentie,,25,70
Mikonkuja,,,
Partiontie,,6,40
Putamaantie,,7,
Pyöräkankaantie,,5,7
Rajahovintie,,9,14
Rajakatu,,1,34
Rouvanmäentie,,8,153
Rytköntie,,3,80
Tohmonmäentie,,5,9
Vaalimaantie,,2554,2990
