street_fi,street_sv,lono,hino
Anttilantie,,4,361
Helsingintie,,165,463
Hirvensuontie,,3,300
Hultintie,,1,51
Iso-Helsontie,,19,70
Isonniityntie,,1,174
Itärannantie,,31,67
Jokimäenkuja,,2,30
Kalkinkuja,,2,70
Kalkinpolku,,8,40
Kartanometsä,,,
Kartanomutka,,,
Kartanomäki,,,
Kartanorinne,,1,11
Kivimäentie,,5,42
Koivikontie,,5,54
Kotojärvenmäki,,3,10
Kotojärvenrinne,,35,61
Kotojärventie,,10,84
Krouvarinpolku,,16,23
Krouvarintie,,4,295
Laurinkuja,,4,55
Metsä-Kalkintie,,10,51
Metsäkuja,,2,4
Metsäpolku,,11,15
Myllykujantie,,13,70
Myllysillantie,,4,52
Niinikoskentie,,3,142
Niinikuja,,21,27
Niinipolku,,18,50
Niiniraitti,,10,54
Niinirannantie,,4,266
Niinitie,,5,65
Panimotie,,,
Perkkiöntie,,21,136
Pilttarintie,,7,171
Porvoontie,,15,486
Rantalantie,,341,676
Rauninmäentie,,9,80
Rinnenmäentie,,5,181
Ruokijärventie,,1,421
Silta-Heikantie,,20,531
Tuomponmäentie,,6,45
Uudenkartanontie,,5,20
Vanhatie,,10,105
Veksuontie,,10,80
Vermijärvenkuja,,35,
Vermijärventie,,6,172
Vienolantie,,20,55
Vuoteenkoskentie,,91,107
Vähä-Laukkoskentie,,94,441
Waltarinkuja,,10,
Äijäläntie,,11,44
