street_fi,street_sv,lono,hino
Autiontie,,2,35
Haapala,,,
Honkola,,,
Honkolantie,,6,250
Hujakkolammentie,,2,65
Hujakontie,,8,76
Huutomäki,,,
Härkäkorventie,,66,372
Jyväskyläntie,,443,832
Kangashäkintie,,5,228
Kankaanpääntie,,4,76
Kivimäentie,,48,114
Kolunpohjantie,,1,324
Kuorejoentie,,2,53
Lustilantie,,17,27
Majaniementie,,1,197
Mustikkamäki,,,
Mäntyläntie,,,
Päivärinteentie,,5,75
Rannankyläntie,,213,577
Reppula,,,
Saarijärventie,,88,331
Sepänaho,,,
Soidinsuontie,,8,256
Sunintie,,11,33
Vanha Vaasantie,,29,73
