street_fi,street_sv,lono,hino
Ala-Syrjäläntie,,3,58
Farmintie,,100,
Harisentie,,470,
Hitonhaudantie,,57,141
Jokelankuja,,21,101
Järvenpääntie,,1,110
Kaipiontie,,21,155
Koivuharjuntie,,4,56
Korpelankyläntie,,4,143
Korpelantie,,,
Korvenjättö,,1,29
Lahdentie,,6,68
Mattilantie,,33,152
Myllyniementie,,7,35
Myyräntie,,1,116
Mäkeläntie,,66,267
Onnelantie,,25,215
Pitkänlahdentie,,56,120
Puralanharjuntie,,11,128
Rasintie,,1,34
Riiheläntie,,,
Sinitie,,11,31
Sulkulantie,,10,581
Taipaleentie,,2,172
Tyynelä,,,
Valkola,,,
Valkolantie,,153,1134
Varpula,,,
Vatiantie,,56,524
Vatiantila Myllylä,,,
Veitniementie,,23,41
Vilppulantie,,354,756
Vitkalantie,,13,183
Väliharjuntie,,7,72
