street_fi,street_sv,lono,hino
Ahokaarteentie,,1,254
Halla-Aho,,,
Hangaskuja,,5,13
Harjuniementie,,28,94
Huvilatie,,159,192
Jauhokyläntie,,23,1661
Jukolantie,,6,28
Karttulantie,,8,513
Keiteleentie,,564,1251
Kettulantie,,24,52
Kivirannantie,,15,84
Koivunotko,,28,
Kotaniementie,,112,
Linnanrannantie,,15,115
Loma-Rouvin Tie,,82,82
Lomalajuntie,,53,109
Lähteenkorva,,,
Metsälä,,,
Pajalahti,,,
Partakangas,,,
Poromäki,,,
Pyhäsalmentie,,46,286
Pykäliköntie,,15,251
Pykäläliköntie,,119,175
Rekkatie,,6,23
Rouvintie,,35,126
Saariperä,,,
Sahantie,,32,222
Sepänaho,,35,
Soukonlahdentie,,16,124
Säviän Kuutonen,,,
Säviän Vanhatie,,14,209
Säviänkuja,,15,31
Säviäntie,,5,54
Teeriniementie,,8,206
Virranniskantie,,7,214
