street_fi,street_sv,lono,hino
Aakenuksentie,,1,1000
Aholanperäntie,,1,17
Aholanrivitie,,2,
Ansakuja,,2,4
Ansatie,,3,16
Antintie,,3,
Anttilantie,,2,12
Arolantie,,1,17
Arontie,,3,10
Fannilantie,,2,8
Fiiantie,,6,8
Hakatie,,1,
Hannulantie,,1,3
Havutie,,1,3
Heikkalankangas,,1,7
Hillapolku,,1,17
Hirvastie,,2,12
Honkatie,,10,
Janintie,,12,36
Jeesiöjärventie,,1,250
Jänkkätie,,3,27
Järveläntie,,1,24
Kaarnikkamettä,,2,10
Kangasojantie,,3,5
Karilantie,,1,9
Karitörmäntie,,1,9
Karjatie,,2,6
Kenttäläntie,,60,720
Kiistalantie,,6,1890
Kinninpolku,,,
Kirjatie,,1,
Kivitie,,7,39
Koirasuvannontie,,45,
Koivumaantie,,2,6
Kotakumpu,,61,
Kotivuopajantie,,2,5
Koulupolku,,2,4
Koulutie,,5,29
Kulmatie,,5,
Kuntatie,,2,
Kurjennivantie,,20,182
Kuurakuja,,3,
Kuusajoki,,,
Kuuselantie,,2,8
Kuusikuja,,1,6
Kuusipolku,,1,3
Kuusitie,,7,33
Kuusseläntie,,20,56
Käpykuja,,1,3
Laitatie,,1,6
Lanssitie,,1,5
Latotie,,1,16
Lautakuja,,2,
Lautatie,,3,14
Lauttatie,,2,4
Leppätie,,1,8
Levintie,,2,639
Linnatie,,2,15
Lintupirtti,,,
Loukivuontie,,45,
Lukkarintie,,4,30
Maikkilantie,,3,
Marinkuja,,3,35
Marjalantie,,6,38
Mellantie,,2,4
Mikkolantie,,1,16
Mikonpolku,,,
Mikontie,,2,6
Mäntytie,,1,34
Narikkatie,,3,13
Nihtiläntie,,1,14
Nikunpolku,,3,9
Nikuntie,,3,12
Nilitie,,1,17
Nilivaara,,187,189
Nivantie,,1,
Oksatie,,2,35
Ollilanojantie,,1,20
Ollintie,,3,6
Ossintie,,1,18
Paartoseläntie,,240,
Pakatinkuja,,1,
Pakatintie,,1,381
Pakattijärventie,,3,15
Pakattiojantie,,3,14
Palontie,,1,8
Perkonpolku,,3,5
Petäjätie,,4,6
Peuratie,,2,6
Pietulantie,,1,4
Pirttitie,,3,
Pitkäkumpu,,14,28
Porotie,,7,
Poste Restante,,,
Pulkkatie,,1,11
Pumpputie,,5,13
Pyhäjärventie,,119,
Pääskylä,,5,
Rantapolku,,30,
Rantatie,,2,57
Repopolku,,2,4
Repotie,,4,
Riikonjärventie,,6,
Riikonkoski,,,
Riikonkumpu,,,
Risutie,,3,6
Rivipolku,,6,
Rovaniementie,,22,28
Ryttytie,,13,
Sairaalantie,,1,15
Sammonkuja,,3,
Sammontie,,3,17
Sarkatie,,2,17
Siitonen,,,
Siltakatu,,,
Sodankyläntie,,28,976
Suotie,,2,4
Sätkenä,,,
Takalantie,,1,11
Tammentie,,30,
Teollisuustie,,1,8
Tiukuvaara,,,
Torvisentie,,2,11
Tuomarintie,,2,10
Tuulentie,,2,26
Uitontie,,1,6
Uusisalmentie,,1,5
Uusitie,,2,4
Vaaratie,,1,21
Valtatie,,1,398
Vanhatie,,7,203
Vehkatie,,6,
Verstalantie,,3,
Vesalantie,,3,5
Viereläntie,,2,
Viestiasema,,,
Vilukko,,1,8
Vittakumpu,,,
Vuomajärventie,,2,9
Ylipalontie,,2,
