street_fi,street_sv,lono,hino
Annilantie,,36,109
Auerintie,,4,65
Hongistontie,,,
Humisevantie,,,
Joukonpolku,,18,42
Kordelinintie,,64,101
Kyläkirkontie,,21,63
Lempiöntie,,389,403
Lepistönsuora,,85,181
Mommilantie,,1729,2763
Mäki-Erkkiläntie,,38,130
Mökkitie,,26,
Niemistöntie,,120,
Patakalliontie,,10,69
Pirttilä,,57,110
Poissintie,,60,126
Poukama,,26,76
Poukamanhaara,,37,
Pätilänjoentie,,46,126
Rahikantie,,231,267
Rantakulma,,59,331
Ristiniemi,,20,60
Sahakyläntie,,52,321
Sammakkoniemi,,122,167
Suonsaarentie,,39,312
Takasuontie,,31,103
Temmintie,,88,358
Ullava,,40,
Ullavanraitti,,103,227
