street_fi,street_sv,lono,hino
Ahdetie,,7,30
Fänniläntie,,91,
Fännintie,,8,161
Hakamaantie,,5,30
Henriikanpolku,,28,
Hämetie,,7,
Jokelantie,,28,230
Kakkurintie,,10,235
Kantatie,,595,
Karhiantie,,231,365
Keskitie,,8,
Kivistöntie,,10,31
Koivulehdontie,,40,121
Kolinummentie,,94,104
Koskistentie,,34,56
Kreuntie,,77,91
Kunnaksentie,,4,11
Kuustontie,,9,57
Kylänpääntie,,38,
Lahjantie,,51,55
Marttalantie,,1,4
Paavontie,,92,96
Pehulantie,,6,148
Pyhän Henrikintie,,245,1150
Salorannantie,,29,47
Santamaantie,,12,
Tuohiniemi,,,
Vallantie,,30,82
Vankilantie,,403,515
Ylinentie,,4,152
Yttilän Ottantie,,54,93
Yttilänrivi,,,
