street_fi,street_sv,lono,hino
Ahotie,,5,
Akkasniemi,,36,100
Alamunnintie,,18,71
Asematie,,4,
Ellolantie,,46,637
Eparintie,,99,157
Haapakuja,,1,4
Hallikuja,,2,
Halmeentie,,31,51
Haminantie,,91,370
Harjunkuja,,21,
Harjutie,,1,20
Hepolahti,,52,112
Hertomaniemi,,69,154
Hirsikangas,,4,
Hirvikalliontie,,354,740
Honkakuja,,3,26
Hopialantie,,39,357
Huhtiniemenkuja,,19,43
Huhtiniemenraitti,,19,52
Huhtiniemenranta,,3,115
Huhtiniementie,,64,409
Hulkkionniemi,,21,45
Huopaisentie,,40,290
Huosiosniemi,,74,76
Husunranta,,47,87
Itäinen Puistotie,,3,18
Jaakonniemi,,15,45
Joentauksentie,,17,93
Jokelantie,,25,169
Jokimäki,,33,35
Joukolankuja,,4,8
Joukolantie,,8,31
Juoksuhaudantie,,9,21
Jääkärintie,,2,16
Kaajärvi,,12,22
Kaarrekuja,,1,4
Kaarretie,,1,29
Kaidansalmi,,40,80
Kaivannonlahti,,25,33
Kakarkallio,,2,110
Kalamaniemi,,8,200
Kanervatie,,,
Kangastie,,1,9
Karlahti,,11,157
Katajakuja,,1,5
Katosniemi,,1,70
Katosselkä,,44,
Kauppakatu,,2,26
Keihäskankaantie,,17,92
Kelusentie,,17,366
Kelvelänsalmenkuja,,20,78
Kelveläntie,,68,703
Keskinen,,6,100
Keskuskuja,,1,9
Kierniemi,,10,129
Kiiontie,,65,105
Kirnuvuori,,47,53
Kivikkotie,,2,4
Kivirannantie,,31,67
Kivisalmi,,11,46
Koivukuja,,1,11
Koivuniemi,,68,174
Kokonmäki,,6,142
Kontulantie,,105,600
Korpelanranta,,32,38
Kosolantie,,1,8
Kotaniemenkuja,,170,180
Koulukuja,,1,9
Koulutie,,2,19
Kujansuu,,16,60
Kumputie,,5,8
Kurvilanraitti,,25,71
Kurvilantie,,23,849
Kuuselankuja,,1,3
Kuuselanpolku,,1,4
Kuuselantie,,181,321
Kuusikuja,,1,12
Kuusitie,,4,31
Kymentie,,29,143
Kyynelmyksenpolku,,5,201
Käpykuja,,1,12
Käpyniemi,,32,
Käysniemi,,38,90
Laastipolku,,4,6
Laiduntie,,2,6
Lammasniemi,,29,
Laukkalantie,,42,659
Lepistöntie,,21,161
Leppäkuja,,2,8
Linnalankuja,,2,4
Linnalantie,,1,87
Lintulantie,,1,280
Losmontie,,132,174
Luotosentie,,19,626
Lypsyniemi,,20,26
Läntinen Puistotie,,3,14
Lökäsentie,,1,87
Maakonsaari,,31,54
Marttilantie,,1,36
Matalajärvi,,22,145
Mentulantie,,37,176
Miehikkäläntie,,3,254
Moitjärvi,,9,84
Muikuntie,,144,411
Munteenkyläntie,,8,252
Munteentie,,175,971
Mustavuorentie,,44,93
Mutintie,,516,580
Muurarintie,,6,40
Myllykuja,,,
Myllytie,,1,16
Myöjärvi,,66,
Mäkikuja,,1,4
Mäkitie,,2,8
Mälinlahti,,34,50
Männistöntie,,17,63
Mäntykuja,,1,15
Naarakivi,,47,123
Niemeläntie,,5,255
Niemenkyläntie,,22,215
Nokkalantie,,46,98
Okkolanmäki,,51,
Okkolantie,,79,182
Olkkolanmäki,,51,
Paakonniemi,,51,73
Pahainlahti,,98,174
Pajatie,,1,30
Pajukuja,,4,
Pakarinkuja,,10,30
Pakarniemi,,16,162
Palolammenkuja,,2,6
Palolammentie,,1,53
Palvaanjärvi,,,
Palvaantie,,103,446
Parkkilahti,,30,74
Parkkisaari,,38,
Parsikko,,,
Parsikonkaari,,2,14
Parsikonkuja,,1,17
Parsikonpolku,,1,15
Parsikonrinne,,5,15
Parsikontie,,2,149
Parsitie,,1,3
Patolahdentie,,13,929
Patterikuja,,1,
Patteritie,,2,39
Pavuntie,,8,548
Pentinlampi,,43,115
Pentinpolku,,4,48
Pentintie,,105,294
Pentti,,,
Pertomaniemi,,160,240
Perälänkuja,,2,4
Perälänpolku,,1,75
Perälänranta,,15,
Pitkäkorpi,,44,58
Pitkäniemi,,11,90
