street_fi,street_sv,lono,hino
Alamäentie,,20,125
Haalanmäentie,,66,284
Hallakorventie,,91,
Hietarannantie,,112,200
Hirvolanlahdentie,,110,
Hirvolanniementie,,9,187
Horsmalahden Rantatie,,3,79
Hyvölänniementie,,138,139
Karkumäentie,,85,
Koistinmäentie,,84,312
Koivurannantie,,88,
Kolarinpellontie,,7,223
Kolarinsaarentie,,274,659
Kurjalanrannantie,,1204,1703
Likolammintie,,21,
Likoniementie,,118,154
Paakinmäentie,,8,144
Pippurinmäentie,,35,55
Räivänpohjantie,,109,241
Takunniementie,,14,98
Tiiliruukintie,,3,75
Vanhamyllyntie,,45,
Vanhamäentie,,45,63
