street_fi,street_sv,lono,hino
Hämeenkatu,Tavastgatan,19,32
Itäinen Pitkäkatu,Österlånggatan,19,66
Itäinen Rantakatu,Östra Strandgatan,4,15
Jalavatie,Almvägen,1,41
Kaskenkatu,Kaskisgatan,1,27
Kaskentie,Kaskisvägen,2,
Kingelininkatu,Kingelinsgatan,2,6
Kivenhakkaajankatu,Stenhuggaregatan,1,4
Kotikatu,Hemgatan,1,4
Kunnallissairaalantie,Kommunalsjukhusvägen,4,20
Kupittaankatu,Kuppisgatan,20,90
Kurjenmäenkatu,Tranbacksgatan,1,8
Luolavuorentie,Luolavuorivägen,2,
Luostarinkatu,Klostergatan,3,16
Luostarinmäki,Klosterbacken,171,
Mustainveljestenkuja,Svartmunkegränd,2,4
Neitsytpolku,Jungfrustigen,6,
Nunnankatu,Nunnegatan,1,
Olavin Puisto,Olofsparken,,
Olavintie,Olofsvägen,2,
Rettiginrinne,Rettigbrinken,2,
Saarnitie,Askvägen,1,50
Sepänkatu,Smedsgatan,1,14
Sirkkalankatu,Sirkkalagatan,17,42
Tähtitorninkatu,Observatoriegatan,1,9
Uudenmaankatu,Nylandsgatan,19,
Uudenmaantie,Nylandsvägen,17,
Vahteratie,Lönnvägen,1,32
Vartiokuja,Vårdgränd,1,
Vartiovuoren Puisto,Vårdberget,,
Vartiovuorenkatu,Vårdbergsgatan,1,10
Vuorikatu,Berggatan,3,10
Vähäheikkiläntie,Lillheikkilävägen,1,7
