street_fi,street_sv,lono,hino
Aamuruskontie,,3,
Aholantie,,24,84
Ahvenusmaantie,,25,95
Aidaskorventie,Aidaskorpivägen,19,27
Aitoontie,,129,
Aittokorventie,,2,13
Alinantie,,1,
Anssintie,,6,
Everstinpolku,,7,
Evinsalontie,,55,523
Hakatie,,2,6
Haltiantie,,12,715
Hepolantie,,22,50
Hevossalmentie,,30,
Hiekkatie,,2,10
Hietastentie,,17,47
Hirvijärventie,,12,479
Hituniementie,,73,
Holja,,,
Holjan Saha,,,
Holjanpolku,,2,11
Holjantie,,9,38
Honkatie,,3,
Huovintie,,106,154
Hyrpintie,,2,
Hyrrintie,,,
Jauholahdentie,,44,144
Jokirannantie,,2,26
Juhontie,,3,5
Jylhäniementie,,12,46
Jänislahdentie,,1,65
Kajastuksentie,,1,4
Keskitie,,1,43
Kesäkehräntie,,1,3
Kinnarinpolku,,2,30
Kirjostentie,,11,69
Kiulukaivontie,,1,4
Koiralahdentie,,97,105
Koiranlahdentie,,100,
Koivulahdentie,,365,826
Koivutie,,,
Kokinperäntie,,1,11
Kokintie,,1,8
Korpikalliontie,,11,25
Kostialantie,,9,71
Kuivassalmi,,350,
Laiduntie,,1,7
Lapinpolku,,,
Leikkuuhuoneentie,,5,
Lepotie,,2,11
Lipeistentie,,11,34
Louhentie,,5,45
Luopioinen,,5,
Luopioistentie,,19,402
Maijanlahdentie,,142,
Martantie,,24,60
Matinoja,,41,
Metsolantie,,23,85
Museotie,,1,9
Myllymäentie,,2,12
Myllyvuorentie,,1,12
Mäkeläntie,,12,73
Mäkitie,,4,6
Mäntykuja,,6,
Nahkurinkuja,,3,9
Nahkurintie,,3,
Nallenpolku,,2,
Niemenmaantie,,12,97
Niementie,,1,30
Niemikunnantie,,4,386
Niinimetsäntie,,445,485
Niittypellontie,,5,32
Niittysaarentie,,30,48
Pajatie,,6,
Pajutie,,1,7
Pappilanniementie,,4,60
Papuahontie,,21,
Paukkosenraitti,,1,18
Pereentie,,1,3
Perätie,,2,6
Pirttimäentie,,3,
Ponitie,,2,14
Poste Restante,,,
Puutikkalantie,,18,420
Pärnäsaari,,,
Rajalantie,,1,23
Rantatie,,4,40
Rauhantie,,2,
Retkitie,,1,25
Rihanniementie,,72,88
Rihkantie,,53,119
Riihirannantie,,49,53
Riihitie,,3,9
Rimpunkuja,,2,
Rimpunmaantie,,1,
Rimpuntie,,1,9
Ritvanpolku,,6,10
Saanikorventie,,,
Sahalantie,,5,61
Salmensivuntie,,1,29
Sarastuksentie,,1,3
Sehvan Mantan Tie,,1,
Seuratie,,1,
Siimes,,,
Sillantie,,2,57
Sorsamontie,,66,
Soukkiontie,,23,111
Suutarinpolku,,2,
Suvitie,,20,
Tapiolantie,,13,46
Teollisuustie,,1,5
Tervahaudankuja,,1,18
Tiilivakintie,,1,10
Tiltanpolku,,5,
Tuulimyllyntie,,3,
Vanhankyläntie,,11,135
Vankoniementie,,60,206
Vihtorinreitti,,10,
Viitasalontie,,22,
Vilhontie,,1,10
Visalankuja,,6,
Vohlisaarentie,,1,8
Vähäsalmentie,,19,
Välitie,,1,3
Yrttitarhantie,,16,
