street_fi,street_sv,lono,hino
Ainolantie,,3,17
Akanvirta,,3,17
Alaperä,,,
Alaperä Opettajien As.Talo I,,,
Arvospuolentie,,36,1175
Arvospuoli,,,
Hakalantie,,48,107
Hannolantie,,2,20
Hillentie,,,
Härkäjoki,,,
Kaikuranta,,,
Kemijärventie,,1,1232
Kiemunkivaara,,,
Kirkkotie,,2,10
Korteojantie,,9,15
Kotiranta,,4,32
Koulutie,,2,12
Kumputie,,2,12
Kurkelantie,,1,85
Kurkihyppyläntie,,1,15
Laivarannantie,,1,3
Lapinniementie,,28,40
Lehtikangas,,,
Lehtikankaantie,,2,82
Liakapolku,,3,5
Mairivaarantie,,25,205
Metsähallitus,,,
Moilanen,,,
Mäkiharjuntie,,20,
Männiköntie,,2,29
Niittypuro,,146,
Paavalinpolku,,16,106
Pajupellontie,,4,
Pelkosenniemi,,,
Poste Restante,,,
Puolaharjuntie,,21,
Pyhäjärventie,,1294,1328
Pyhäntie,,69,824
Saukkoaavantie,,,
Saunavaara,,,
Savukoskentie,,41,1953
Sodankyläntie,,1,439
Suutarintie,,1,17
Tasalantie,,1,5
Teollisuustie,,5,15
Turjalantie,,2,20
Turjantie,,21,
Vanhankouluntie,,1,22
Vasaniementie,,66,133
Verkkoranta,,10,16
Vuotoksentie,,10,2276
