street_fi,street_sv,lono,hino
Aapintie,,2,34
Airotie,,4,
Ajotie,,1,3
Alanteenkuja,,1,5
Alanteentie,,1,62
Antonniementie,,33,170
Aumamäentie,,92,180
Eerikkälänmäentie,,26,80
Eerikkäläntie,,90,521
Enontie,,30,131
Erkintie,,1,7
Etelätuvantie,,1,4
Haapakuja,,1,5
Haaponiementie,,50,
Hakovirrantie,,56,
Hallantie,,16,20
Hallitie,,1,11
Halttulantie,,1,261
Harakkamäentie,,4,22
Harjulantie,,85,
Hasulantie,,19,75
Haukkavuorentie,,35,900
Heikkurilantie,,24,780
Himmeenlahdentie,,45,
Hosantie,,186,480
Huopaajantie,,3,15
Huuhtlahdentie,,49,79
Iijärventie,,15,530
Iiniementie,,218,885
Iitlahdentie,,91,681
Immolantie,,9,27
Jokirannantie,,95,
Jokkuenkannaksentie,,5,
Kaarretie,,1,35
Kaartolammentie,,140,
Kaijantie,,50,
Kainuunahontie,,10,130
Kaipolankoulutie,,8,30
Kaislasentie,,60,145
Kaitajärventie,,68,120
Kalajärventie,,13,280
Kalarannantie,,10,20
Kalliolantie,,52,56
Kammolantie,,38,309
Kanervakuja,,1,12
Kangastalontie,,30,
Kangasvuokontie,,14,16
Kantotie,,3,32
Kapeatie,,94,106
Karlammintie,,65,123
Karsinalahdentie,,,
Kasakkamäentie,,30,
Katajakuja,,3,5
Kaunolantie,,2,23
Kauppatie,,1,6
Keittomäentie,,80,
Kesämäentie,,3,33
Kielokuja,,1,3
Kiiskiläntie,,151,
Kilpeläntie,,90,400
Kinkotie,,31,117
Kirkkokankaantie,,204,
Kirkkotie,,2,140
Kisatie,,1,11
Kitusenkuja,,1,23
Kivilahdentie,,7,141
Koivistonniementie,,77,
Koivukuja,,1,10
Kommerkyläntie,,31,319
Koppelomäentie,,45,95
Koskutjärventie,,1,699
Koulutie,,2,29
Koulutien Jatke,,,
Kuhakoskentie,,35,880
Kukkolantie,,41,
Kukonahontie,,53,
Kumputie,,1,3
Kuumamäentie,,120,
Kuumienkivientie,,3,5
Kuusikuja,,1,15
Kuusimäentie,,11,125
