street_fi,street_sv,lono,hino
Aamuruskonkuja,,2,10
Aartolantie,,79,115
Ahdepää,,,
Ahdepääntie,,18,31
Ahola,,8,12
Ahvenuksentie,,62,110
Anttilantie,,,
Arolantie,,4,22
Aroniementie,,8,57
Etelätie,,11,21
Etuanttilantie,,5,11
Fasaaniahde,,5,40
Fasaanipolku,,3,13
Fasaanitie,,11,
Haapaniementie,,,
Hakalantie,,5,71
Hakamäentie,,9,40
Hauskantie,,3,65
Hirvijärventie,,5,170
Ihantolantie,,8,12
Irjantie,,19,31
Joensuuntie,,4,29
Jokipohjantie,,17,66
Jylhäntie,,15,
Kalliomäentie,,10,19
Kalsintie,,2,190
Kanervistontie,,18,
Katajarinteentie,,3,9
Keijutie,,6,16
Kilpijoentie,,1,159
Kivijärventie,,7,156
Koiranpolku,,11,51
Koivistontie,,5,119
Kolinantie,,9,14
Korkialantie,,5,21
Kunnarinkuja,,4,18
Kurkosjärventie,,195,
Kuusijärventie,,17,
Kuusniementie,,36,161
Lakialantie,,3,
Lepojärventie,,12,
Leporannantie,,13,35
Lindellinpolku,,6,49
Louhirannantie,,3,7
Länsirannantie,,18,
Maasepäntie,,15,19
Majurintie,,50,100
Mannerintie,,20,110
Metsäpeikontie,,5,9
Miiluviidantie,,,
Miinantie,,4,8
Mäkelä-Haavistontie,,26,477
Oksitie,,12,132
Pajulanraitti,,10,38
Palmintie,,7,31
Paroistentie,,20,42
Pelimannintie,,4,10
Peroontie,,3,61
Petriläntie,,9,23
Petterintie,,2,17
Pikku-Sammatintie,,3,64
Päivärinteentie,,4,17
Raiskiontie,,9,
Rajajärventie,,3,27
Rajalanraitti,,25,31
Rantalantie,,21,60
Rinneahde,,3,48
Röhköntie,,6,
Saksitie,,4,19
Salomaantie,,12,32
Saloniementie,,7,57
Salopuistontie,,7,23
Sammatintie,,36,
Sarkintie,,,
Sivuunintie,,7,15
Sopulantie,,5,
Sorvajärventie,,378,444
Sorvaniemi,,6,70
Syväojantie,,8,
Särkijärvenpolku,,52,
Särkijärventie,,49,161
Tuulitie,,2,8
Ullanpolku,,2,6
Vahantajoentie,,31,54
Vahantajärventie,,6,
Vanamotie,,15,
Vanhankouluntie,,12,468
Vastamäentie,,33,230
Viisantie,,16,22
Viljakkalantie,,249,1119
Vormistontie,,2,13
Vuorikalliontie,,7,31
Vähä-Vahannantie,,15,42
