street_fi,street_sv,lono,hino
Akkalantie,,2,36
Alestie,,14,49
Alhontie,,81,171
Ekotie,,6,12
Evatuntie,,4,285
Haistiensilta,,20,50
Hannanpellontie,,3,
Harju,,65,95
Harjula,,26,
Harjunalustantie,,2,
Holmintie,,26,347
Horolähde,,20,23
Isolamminpolku,,21,31
Isolammintie,,130,
Jokilaaksontie,,4,8
Kaijankiventie,,16,34
Kaitala,,4,14
Karimaantie,,20,
Kihlojantie,,4,151
Kinturinsuontie,,17,45
Kiviluoto,,2,24
Kivistöntie,,15,178
Koivistontie,,39,80
Korkeamäki,,36,42
Korvenniityntie,,5,74
Koskitie,,2,8
Kotikuja,,7,26
Kotomäentie,,1,15
Kukkakuja,,2,13
Kukkulantie,,5,11
Kulmala,,66,78
Kumiantie,,54,338
Kylmäläntie,,9,11
Käenahontie,,11,49
Käenpesäntie,,3,24
Lapiolahti,,3,19
Lemonrannantie,,2,60
Likotie,,8,33
Loukonpolku,,6,18
Loukontie,,1,186
Luonnontie,,2,17
Majaniementie,,153,261
Mustalammentie,,11,58
Myllyläntie,,3,49
Myyränpolku,,5,
Mäkeläntie,,23,530
Mäntymäentie,,1,55
Nahilantie,,10,323
Nikustenkuja,,3,40
Oksjoenpolku,,30,40
Oksjoentie,,2,191
Olganpolku,,40,
Pellavarannantie,,4,25
Pellonmäki,,25,
Piitunpolku,,9,18
Pitkäpohjantie,,29,174
Pyhänsyrjä,,12,
Pyhäntaantie,,223,441
Pärnämäentie,,3,494
Rahkosentie,,24,50
Ranta-Ämmäläntie,,14,22
Rantalantie,,8,30
Rappusuontie,,5,55
Reunalantie,,3,120
Ritaniementie,,27,94
Rusilanranta,,13,
Rusthollintie,,5,
Räykkyläntie,,2,58
Salmintie,,6,147
Sankolantie,,108,257
Sauvalantie,,20,74
Savisaapas,,30,
Seestantie,,125,304
Seppälä,,21,35
Sivakkapolku,,7,11
Soimakallionpolku,,14,28
Soimakalliontie,,35,67
Sompasentie,,4,31
Sopenmäentie,,2,37
Särkjärventie,,350,394
Taustatie,,1,23
Törmätie,,1,8
Vanajanraitti,,9,414
Vanha Myllytie,,60,
Vanhatalontie,,7,44
Vehkamäentie,,9,11
Veikkolantie,,1,23
Vuorelantie,,10,16
