street_fi,street_sv,lono,hino
Hannulantie,,3,37
Huhtasaarentie,,69,77
Isopalolammentie,,126,
Jokela,,,
Jokelantie,,5,1995
Jokelantörmäntie,,15,43
Jokilammentie,,5,654
Juomujoentie,,46,70
Juomukuja,,26,
Kampsajärventie,,64,
Karhuhaantie,,13,24
Koulunraitti,,9,36
Kuohungintie,,90,
Kuohunki,,,
Lustilantie,,32,130
Marjapalonraitti,,5,35
Narkausniementie,,28,107
Oudonkuja,,20,27
Pikkuniementie,,62,
Ranuantie,,3018,3687
Särkilammentie,,51,129
Tikankontti,,59,77
Tommilanmutka,,13,
Vaskitie,,52,
Veittikankaantie,,9,40
Veittivaarantie,,51,223
Vilmiläntie,,13,114
Ylikörköntie,,1937,2534
