street_fi,street_sv,lono,hino
Alastalontie,Nedergårdsvägen,1,11
Björnholmantie,,60,185
Brandsrydjontie,Brandsrydjovägen,1,80
Eteläkärjentie,Söderuddsvägen,70,577
Farfarinkuja,Farfargränd,2,4
Farfarintie,,1,11
Finnholmenintie,Finnholmsvägen,72,152
Flaskuddenintie,Flaskuddsvägen,2,38
Helgantie,Helgas Väg,4,36
Huutonokantie,Roparuddsvägen,1,58
Högsvedintie,Högsvedsvägen,1,26
Irmer Stenbergintie,Irmer Stenbergsvägen,3,
Kaiturintie,Kaiturivägen,31,99
Kaivoksentie,Gruvväg,1,9
Kalkkiuunintie,Kalungsvägen,29,39
Kalliolantie,Kalliolavägen,1,38
Kotantie,Kotavägen,2,280
Krakanäsintie,Krakanäsvägen,6,175
Kummelniementie,Kummeluddsvägen,1,70
Lossirannantie,Färjstrandsvägen,11,51
Länsiniityntie,Västerängsvägen,68,104
Metsolantie,Metsolavägen,11,151
Miinantie,Minasväg,20,76
Mina Uppmanin Tie,Mina Uppmans Väg,59,87
Muurintie,Muromvägen,34,150
Niksaarentie,Niksorvägen,11,341
Näsintie,Näsvägen,10,178
Pallintie,Pallvägen,21,240
Petuntie,Pettuvägen,1,413
Plattakarintie,Plattakarivägen,1,113
Ramsö,,,
Reimarintie,Reimarsvägen,20,78
Ruonantie,Ruonavägen,1,99
Rusthollintie,Rusthållsvägen,1,18
Siksalontie,Siksalavägen,1,200
Simpukantie,Snäckvägen,8,25
Solvikintie,Solviksvägen,1,20
Storuddenintie,Storuddsvägen,1,102
Stuvsundintie,Stuvsundsvägen,1,55
Svädjenäsintie,Svädjenäsvägen,1,138
Säckvikintie,Säckviksvägen,7,105
Särkisalontie,Finbyvägen,1,1363
Söderbyntie,Söderbyvägen,3,260
Takaniityntie,Bakängsvägen,2,121
Tehtaantie,Fabriksvägen,1,35
Tiiliruukintie,Tegelbruksvägen,6,300
Tilda Trobergintie Tie,Tilda Trobergs Väg,24,48
Trollkullantie,Trollkullavägen,1,121
Ulkoluodontie,Utövägen,3,614
Uudenkyläntie,Nybyvägen,6,183
Vassvikintie,Vassvikvägen,21,59
Vähämaantie,Lillandsvägen,1,286
Örnäsintie,Örnäsvägen,1,45
Östervikintie,,151,167
