street_fi,street_sv,lono,hino
Ahventie,,1,4
Alakuja,,1,3
Elämänlähteentie,,1,33
Emmantie,,1,4
Hakavainionkuja,,1,15
Harjupolku,,3,6
Harjutie,,1,19
Hatolantie,,1,51
Havukuja,,4,8
Helmintie,,2,10
Hiesutie,,1,13
Idänpääntie,,1,10
Ilmarintie,,1,6
Kaivokuja,,1,9
Kallenkuja,,2,4
Kauppakuja,,1,14
Kenttäkuja,,2,11
Koivistontie,,,
Koreenitie,,,
Koreetie,,62,
Kotipolku,,1,10
Käyräkuja,,1,41
Leikkikuja,,1,8
Lepikönkuja,,2,6
Luikkeentie,,,
Luoteentie,,,
Lähteentie,,5,20
Lännenpääntie,,6,53
Länsimäentie,,7,29
Mastontie,,14,36
Matintie,,2,4
Metsäpolku,,1,8
Mikkolanvainiontie,,,
Mäyrätie,,1,35
Pajukontie,,1,13
Palstatie,,1,21
Peltotie,,1,9
Pohjajärventie,,1,67
Pohjanpolku,,1,29
Pohjolantie,,1,52
Polvitie,,1,12
Puistokuja,,3,6
Pussikuja,,1,6
Rajakuja,,2,14
Riihitie,,,
Rinnetie,,1,34
Rivitie,,1,
Savitie,,3,18
Sivutie,,2,
Särkitie,,1,14
Taksvärkkitie,,2,46
Tanhuatie,,1,16
Tehtaantie,,2,24
Teivontie,,1,3
Tornitie,,1,4
Tukiaisentie,,3,12
Tuomiojantie,,6,10
Tuoviskuja,,1,8
Täihongantie,,1,16
Vuorenahteentie,,1,20
Vuorenkullantie,,3,5
Vähäkuja,,1,5
Välimäenkuja,,1,6
Välitie,,1,6
Ylätie,,1,7
Yrjöntie,,1,30
