street_fi,street_sv,lono,hino
Aapistie,,1,
Ala-Kerätin Tie,,70,168
Albertintie,,,
Aleksanterintie,,1,13
Antinpolku,,16,72
Hakakuja,,1,5
Hakatie,,2,9
Harattalantie,,26,142
Harjunpolku,,1,5
Harjuntie,,1,20
Heinosenmäki,,13,36
Helppääntie,,261,403
Hiirisentie,,9,172
Hopiavuorentie,,70,92
Hyttiläntie,,15,49
Höytiöntie,,17,245
Ihalaisentie,,62,320
Inksillantie,,7,21
Jalokivitie,,5,7
Jokikuja,,4,10
Jokirannankatu,,1,7
Jokitie,,1,12
Juopperintie,,2,120
Jämppärintie,,114,452
Järventauksentie,,13,608
Kallolantie,,274,487
Kaltonjoentie,,125,253
Karhusuontie,,227,270
Kattoniementie,,42,46
Kierontie,,160,360
Kisatie,,2,
Kivikyläntie,,7,25
Kolikkoinmäentie,,1,95
Korkea-Ahontie,,2094,2339
Koskentie,,1,21
Kuikkalahdentie,,15,95
Kupsuntie,,30,103
Kuuselankaari,,1,37
Kälviäisentie,,4,649
Käpylänkuja,,15,109
Käärmekuusentie,,40,110
Lahnajärventie,,8,22
Lavolanpolku,,102,156
Leinontie,,6,371
Likolammintie,,8,33
Lohonkuja,,3,37
Marjamäentie,,18,94
Matinpolku,,13,100
Metsonpolku,,16,120
Monnonjärventie,,31,95
Myllyharjuntie,,122,142
Myttyläntie,,34,333
Mäkeläntie,,1,4
Mätöntie,,625,880
Nutikantie,,10,218
Oivantie,,2,4
Onkilammintie,,31,137
Pappilantie,,1,6
Peltolantie,,5,30
Pentintie,,27,510
Peräkorventie,,35,500
Polenkoittaantie,,92,128
Poste Restante,,,
Pölläsentie,,4,291
Rainiontie,,1,3
Rantamäentie,,48,458
Rautakoskentie,,30,
Repomäentie,,1,8
Riihikorventie,,40,54
Rinteläntie,,1,6
Ristolantie,,13,173
Rummunkuja,,7,21
Rummuntie,,7,776
Salmisentie,,22,98
Sammalisentie,,262,
Sarkasentie,,138,168
Sepänsillantie,,1,17
Sorjalantie,,5,89
Sulolanraitti,,45,
Syvänlammintie,,77,228
Syväonnentie,,185,573
Säämäläntie,,11,140
Tielisentie,,9,703
Timperintie,,3,376
Tuohikkaantie,,3,399
Vaalimaantie,,2337,3590
Valkjärventie,,12,504
Vanhansillantie,,76,
Varikkotie,,1,6
Vilajoenpolku,,1,5
Vilajoentie,,1,8
Villalantie,,41,634
Vuorisentie,,3,226
Yläkkääntie,,5,243
Ylämaantie,,2020,3016
