street_fi,street_sv,lono,hino
Alisgårdintie,Alisgårdsvägen,7,100
Backafallintie,Backafallsvägen,1,16
Bredvassintie,Bredvassvägen,4,120
Burmaninkuja,Burmansgränden,2,18
Evitskogintie,Evitskogsvägen,3,507
Forsdalintie,Forsdalsvägen,2,88
Furuhedintie,Furuhedsvägen,1,27
Grantorpintie,Grantorpsvägen,19,57
Henriksdalintie,Henriksdalsvägen,18,
Hildingsbergintie,Hildingsbergsvägen,3,19
Hyvärinnantie,Hyvärintavägen,2,43
Höylätie,Hyvelvägen,4,28
Jiiririnne,Girbrinken,4,16
Juusjärvenkuja,Juusjärvigränden,20,36
Juusjärventie,Juusjärvivägen,38,223
Juusrannantie,Juusstrandsvägen,3,62
Juusrinne,Juusbrinken,6,30
Klevbackantie,Klevbackavägen,7,41
Koivumäenkuja,Koivumäkigränden,18,36
Koivumäentie,Koivumäkivägen,23,108
Kolkanpääntie,Kolkanpäävägen,23,61
Lammenkuja,Lammegränden,1,9
Lammentie,Lammevägen,2,289
Lapinkylän Rantatie,Lappböle Strandväg,3,59
Lapinkyläntie,Lappbölevägen,376,709
Lastutie,Spånvägen,2,37
Lautsildantie,Lautsildavägen,16,32
Marttilantie,Marttilavägen,4,54
Naulatie,Spikvägen,4,20
Nurmelantie,Nurmelavägen,8,18
Poratie,Borrvägen,9,13
Puusepäntie,Snickarvägen,3,68
Rajontie,Rajovägen,22,129
Raulanmalmi,Raulamalmen,2,
Salotuulentie,Skogsvindsvägen,21,25
Sirkkelitie,Cirkelvägen,1,52
Sivojantie,Sivojavägen,3,44
Sjökullantie,Sjökullavägen,1,110
Suolampi,Tjärnen,7,40
Ukonniityntie,Gobbesängsvägen,2,54
Vanha Kirkkokuja,Gamla Kyrkogränden,4,43
Åvallantie,Åvallavägen,6,55
Övre Jussila,,1,17
