street_fi,street_sv,lono,hino
Airotie,,1,
Alatie,,1,26
Alvar Aallon Katu,,1,
Hakekatu,,2,
Hankaintie,,3,10
Hiomokatu,,1,3
Höyrymyllyntie,,3,38
Jollakuja,,1,3
Kalastajankuja,,1,4
Kansipojantie,,1,8
Kapteenintie,,3,24
Kauppaseurantie,,10,10
Kellonpellonkuja,,3,
Kellonpellontie,,8,24
Kipparintie,,1,24
Kiramokatu,,4,8
Koskelantie,,2,132
Kuivaamokatu,,1,
Kukkutie,,3,
Kummelitie,,3,28
Kuorimokatu,,2,6
Kuunarintie,,1,10
Laivurintie,,4,24
Loistotie,,1,11
Luotsintie,,1,24
Majakkakuja,,1,10
Majakkatie,,5,25
Mallastie,,2,38
Meklarintie,,,
Melatie,,1,3
Meri-Toppilan Katu,,2,6
Merimiehentie,,1,28
Mertatie,,2,9
Messipojantie,,6,27
Mestarintie,,1,19
Miilutie,,5,17
Paakakatu,,2,7
Paalikatu,,1,25
Paltamontie,,2,22
Pinkelikatu,,2,6
Pirrakatu,,1,
Poijutie,,1,10
Puikkaritie,,1,6
Puosuntie,,1,24
Rantapellonkuja,,2,11
Rantapellontie,,1,12
Reimaritie,,1,12
Ruittukuja,,1,
Ruoritie,,2,4
Satamatie,,2,35
Sellukatu,,1,15
Sihtikatu,,6,
Sihtikuja,,1,
Siilotie,,1,23
Siimakuja,,4,
Siimatie,,1,9
Sumpputie,,1,5
Sumukellonkuja,,2,12
Sumukellontie,,2,19
Suolamännyntie,,1,17
Tervahovintie,,10,13
Troolitie,,1,16
Tukkitie,,1,5
Tuulentie,,1,18
Tynnyritie,,9,17
Valontie,,1,10
Venhotie,,1,7
Öössärinkatu,,,
