street_fi,street_sv,lono,hino
Heinärikkiläntie,,24,232
Honkasillantie,,14,34
Jokisaarentie,,19,81
Jukajärventie,,882,
Kuokkalammintie,,3,545
Kuokkalampi,,19,
Kuokkaniementie,,3,81
Kylmälahdenpolku,,29,
Lassilantie,,25,
Majaharjuntie,,19,220
Manlahti,,9,
Metsorinteentie,,2,83
Murronmäentie,,12,94
Mäntymäentie,,17,124
Niskapietiläntie,,283,494
Otonlahdentie,,11,17
Pahasillantie,,7,81
Pienenlammintie,,156,
Päiväkummuntie,,14,50
Päivärinnantie,,58,
Radanvarsi,,1,39
Rinteentie,,312,406
Ritoniementie,,50,170
Romokalliontie,,9,41
Suurmäentie,,12,33
Tervakorventie,,49,203
Tiikintie,,2,
Vaitinpolku,,35,64
Vaitintie,,12,374
