street_fi,street_sv,lono,hino
Ahontie,,1,21
Ahventie,,1,18
Ainonkatu,,1,15
Aisakorventie,,1,12
Alahaankuja,,1,7
Alahaantie,,1,12
Alapellontie,,1,14
Alpuumintie,,1,3
Ankkatie,,2,12
Arolantie,,2,8
Asemakatu,,1,14
Einontie,,2,4
Fasaanitie,,1,10
Haankuja,,1,6
Haapatie,,1,12
Haikolantie,,1,12
Hakalahdenkatu,,1,31
Hakalanpuhto,,39,47
Hakatie,,1,3
Halisentie,,14,39
Hallitie,,4,
Hanhitie,,2,8
Harakkatie,,1,
Harvalantie,,1,11
Haukitie,,1,14
Haukkatie,,1,24
Havukuja,,1,4
Havutie,,2,31
Heikintie,,1,4
Heikkilänkuja,,3,
Heikkiläntie,,,
Heinistöntie,,8,33
Helaalankatu,,3,40
Hemmontie,,2,7
Hermannintie,,1,21
Hillapolku,,6,28
Hinttapuhto,,3,41
Honkatie,,4,
Huhjantie,,2,220
Huhmarintie,,1,87
Huhtalantie,,6,267
Häiväläntie,,3,15
Ilmarisenkatu,,1,6
Ilmattarenkatu,,1,8
Irjantie,,14,20
Jaakolantie,,1,21
Jaakonkuja,,3,14
Jalavatie,,2,10
Johtotie,,2,14
Jokiniituntie,,,
Jokitie,,2,6
Jokivainiontie,,1,12
Joukahaisenkatu,,1,10
Jousitie,,1,22
Joutsentie,,2,13
Junnikankuja,,1,4
Junnikantie,,1,10
Juurakkotie,,1,20
Juurikoskenkatu,,1,10
Kaarnakuja,,1,13
Kaarnatie,,1,19
Kaisaniemenkatu,,24,31
Kalajoentie,,127,569
Kalervonkatu,,1,8
Kalevalankatu,,1,17
Kalkkunatie,,2,10
Kalliotie,,6,13
Kalliotorpantie,,1,21
Kanahaukankuja,,1,6
Kanatie,,2,
Kankaalantie,,45,
Kanteleenkatu,,1,9
Kantotie,,2,5
Karjanevantie,,55,231
Karpalokatu,,2,5
Kartanotie,,1,8
Katajakalliontie,,29,97
Katajantie,,11,38
Katajaojankatu,,1,11
Katajistontie,,1,15
Kaunistontie,,16,134
Kaupintie,,9,42
Kauppakatu,,4,14
Kauppakuja,,1,4
Kaurispolku,,14,32
Keijontie,,3,6
Kelliläntie,,1,11
Kelokuja,,1,
Kelotie,,7,29
Keskisalmelantie,,5,15
Keskisenojankatu,,2,15
Keskisentie,,28,151
Keskitalontie,,2,4
Ketarantie,,2,31
Ketolantie,,1,19
Kettukallionkatu,,1,3
Kiertotie,,30,
Kippolantie,,11,25
Kirkkotie,,2,4
Kiskotie,,1,6
Kiurutie,,1,9
Kivelänkatu,,2,13
Kiviharjunkatu,,1,6
Kivimiehentie,,3,11
Kiviojantie,,7,353
Knuutilantie,,4,8
Koivukalliontie,,2,47
Koivukankaantie,,1,14
Koivurannantie,,5,79
Koivutie,,3,12
Kokkolantie,,8,357
Kolehmaisentie,,1,15
Koppelokuja,,1,6
Korjaamontie,,3,39
Korterämeentie,,13,63
Kortteentie,,4,8
Koskelantie,,1,9
Koskelotie,,1,10
Koskentie,,9,61
Koskipuhdontie,,2,372
Koskitanhua,,15,68
Kotikankaantie,,2,8
Kotikartano,,1,4
Kotirannantie,,3,8
Kotkatie,,1,12
Koulukatu,,2,7
Koulupolku,,1,15
Koulutie,,,
Kuikkakuja,,1,6
Kukkotie,,1,6
Kullervonkatu,,1,13
Kuminakatu,,4,8
