street_fi,street_sv,lono,hino
Bronvikintie,,1,31
Eemelintie,,1,18
Eeronperäntie,,76,
Hahkedonpolku,,2,16
Hannanpolku,,3,
Haurlahdentie,,33,543
Heikonmäki,,3,18
Heinkarinvahe,,8,37
Heluhuhdanpolku,,72,
Hiidenniementie,,10,143
Härkniementie,,49,65
Ilveskalliontie,,10,135
Isoletontie,,24,152
Isomäentie,,5,91
Juhaniementie,,3,139
Kallioranta,,4,22
Kaunissaarenkurvi,,7,
Kaunissaari,,,
Kauppilanranta,,37,65
Kettulantie,,3,237
Kivistönkuja,,1,7
Kotokarinnokka,,21,27
Kristianinvahe,,90,
Kukola,,,
Kukolankuja,,2,48
Käyrästentie,,4,16
Laakkassuontie,,3,23
Lautkallio,,25,29
Lautletontie,,63,100
Leppäkarintie,,11,53
Luodonmaanpolku,,16,74
Luodonmaantie,,6,211
Lähteenpolku,,24,28
Länsiranta,,2,30
Lölöntie,,3,37
Mamselinpolku,,6,
Matinkuja,,1,10
Mustaojantie,,7,254
Myllymäenpolku,,7,12
Mäkirinne,,,
Niementie,,35,424
Nihtiö,,,
Pajalantie,,5,53
Palmusentie,,1,7
Pirtinperänpolku,,17,30
Praakkarintie,,3,63
Rajontie,,7,32
Rantalantie,,30,95
Rantapolku,,1,
Rantatie,,690,1526
Rihtniementie,,3,400
Salmenranta,,22,
Santerinpolku,,1,6
Simuristentie,,70,102
Suurniementie,,14,356
Talviaronkuja,,1,6
Tanilantanhua,,20,
Tiirojärvenpolku,,5,21
Tuohkannontie,,3,24
Tyrniemenpolku,,34,
Täpöntie,,16,42
Valtolankuja,,21,
Varevanpääntie,,12,100
Varvinmäentie,,10,75
Varvintie,,6,246
Verkkoniemennokka,,30,52
Verkkoniemenranta,,3,30
Verkniemi,,23,31
Vohlakarintie,,20,50
