street_fi,street_sv,lono,hino
Burentie,Burevägen,15,31
Frostasintie,Frostasvägen,9,41
Granvikintie,Granviksvägen,13,365
Grevintie,Grevvägen,4,
Gråsöntie,Gråsövägen,8,474
Heidesintie,Heidesvägen,7,81
Heikinnummi,Henriksnäsvägen,,
Hintzintie,Hintzvägen,3,17
Joensuunrantatie,Åminnestrandväg,28,56
Joensuuntie,Åminnevägen,412,
Karpalontie,Tranbärsvägen,2,28
Lillsocklotintie,Lillsocklotvägen,3,108
Pietarsaarentie,Jakobstadsvägen,472,602
Rijfsin Tie,Rijfs Väg,31,113
Simasin Torppatie,Simas Torpväg,14,28
Socklotintie,Socklotvägen,7,506
Tackelgrundintie,Tackelgrundsvägen,51,
Tavastintie,Tavastvägen,17,59
Tågsinkuja,Tågsgränd,1,10
Uusitie,Nyvägen,2,90
Västanträskintie,Västanträskvägen,8,238
Ågärdintie,Ågärdsvägen,25,77
