street_fi,street_sv,lono,hino
Aadolfinkatu,,2,14
Aapelinraitti,,5,28
Abrahaminkatu,,1,14
Ahmantaival,,1,9
Ajomiehentie,,1,12
Albininkatu,,1,18
Antinraitti,,1,8
Atenkatu,,1,9
Augustinkatu,,,
Björkenheimintie,,1,6
Bullerinkuja,,2,11
Bullerinlenkki,,21,49
Bullerintie,,5,7
Bährinkatu,,4,6
Carlinkatu,,1,13
Collininkatu,,,
Dahlininkatu,,1,11
Eemilintie,,3,
Emännäntie,,1,16
Erikinkatu,,1,19
Erkinraitti,,1,8
Falanderinkatu,,13,20
Friskinkoski,,2,8
Gravanderinkatu,,1,18
Gustafinkatu,,1,16
Halkotie,,1,10
Hallinraitti,,1,12
Halssinkatu,,1,6
Hamarintie,,,
Harakkamäentie,,4,22
Harrintie,,2,
Haukantaival,,1,16
Heikinraitti,,1,27
Herastuomarinpolku,,1,5
Hetanraitti,,1,7
Hiihtäjänreitti,,1,11
Hillerintaival,,1,12
Hippiäisentaival,,3,5
Hirventaival,,1,15
Hirvisentie,,1,25
Hoikankoski,,1,6
Hokkasenkatu,,,
Hokkasentie,,14,
Holminkoski,,6,29
Hopealaaksontie,,1,19
Huhtalantie,,76,78
Huuhkajantaival,,3,12
Härmänraitti,,1,25
Hölkkääjänreitti,,1,13
Iisakintie,,2,71
Ilveksentaival,,1,10
Isännäntie,,1,37
Jaakkimankatu,,1,20
Jacobinkatu,,1,14
Jahtitaival,,3,59
Jalosenraitti,,1,9
Juontolenkki,,1,24
Jussinraitti,,5,44
Justeeritie,,2,16
Jäniksentaival,,1,21
Kaaponraitti,,1,9
Kaatokiilantie,,1,12
Kaisanraitti,,3,18
Kallenraitti,,1,8
Karhuntaival,,1,13
Kasarmitie,,3,
Kauriintaival,,2,12
Keksikatu,,1,3
Kerkkätie,,1,48
Ketuntaival,,1,10
Kevarinmäentie,,23,112
Kirkkotie,,,
Kivensaarentie,,,
Kivimäentie,,2,4
Kivivainio,,1,15
Kniipinkuja,,2,6
Kniipinseppä,,,
Koivikkotie,,8,86
Koppelontaival,,1,16
Korpikoskentie,,1,11
Korpintaival,,2,20
Koskenperkaaja,,,
Koskisaarentie,,2,21
Kotkantaival,,1,17
Koulutaival,,1,3
Kourakasanlenkki,,1,37
Kuivamäentie,,1,6
Kultarannantie,,3,7
Kuntoilijanreitti,,1,19
Kuovintaival,,1,12
Kurjentaival,,1,26
Kurkijoenkatu,,1,10
Kyntzellinkatu,,,
Kyrkösjärventie,,34,42
Kyyhkysentaival,,6,
Käentaival,,1,8
Käkisalmenkatu,,1,34
Kämppätie,,1,7
Kärjentaival,,10,29
Köystinraitti,,2,5
Laanikatu,,2,30
Laatokankatu,,3,9
Lammentie,,1,20
Lanssitie,,1,6
Lehmivuori,,1,9
Leimakirveentie,,1,15
Leimikkotie,,1,53
Leirikuja,,,
Leivontaival,,1,20
Leppäliiterintie,,1,6
Liisanraitti,,1,5
Linkkukatu,,2,16
Linkkukuja,,1,4
Lokintaival,,1,6
Louontie,,10,220
Luhdantie,,2,
Lukkarinpolku,,1,9
Lumikontaival,,1,12
Lumivaarankatu,,1,22
Lumpyynkatu,,,
Lutterikuja,,1,13
Maalivasarantie,,1,12
Maatammenkuja,,2,24
Maijanraitti,,1,4
Majavantaival,,1,14
Mannilantie,,21,
Marjaneva,,1,11
Marjastajanreitti,,3,12
Martikkalankoski,,,
Marttilankoski,,2,13
Mathildankatu,,2,16
Matinraitti,,1,10
Mattilankallio,,1,10
Metsontaival,,1,26
Metsurinlenkki,,1,38
Metsänvartija,,,
Mikonraitti,,1,6
Minkintaival,,1,12
Mittakepintie,,1,14
Mäyräntaival,,1,10
Naalintaival,,1,10
Närelenkki,,2,32
Närhentaival,,4,24
Näädäntaival,,1,10
Oltermanninpolku,,1,6
Oravantaival,,1,7
Otvakatu,,1,28
Paavonkatu,,2,24
Paganuksentie,,2,28
Pakosaunantie,,44,
Papinpolku,,1,10
Papinsaarentie,,6,98
Pappilantie,,2,8
Patikoijanreitti,,1,11
Patruunantie,,1,17
