street_fi,street_sv,lono,hino
Alaanentie,,400,996
Hamarintie,,483,
Haurankyläntie,,84,169
Hautapakantie,,18,47
Hietalantie,,42,
Honkakyläntie,,26,231
Huhtamaantie,,3,796
Huoltotie,,1,3
Ilmailutie,,5,7
Jalasjärventie,,567,
Keräilytie,,1,
Kivimaantie,,16,113
Kiviniementie,,65,325
Koivurannantie,,15,21
Kontiotie,,7,31
Kuisminkuja,,6,25
Kuismintie,,7,165
Kuivamäentie,,15,95
Kärmesnevantie,,11,111
Larvakatu,,6,237
Laskunmäentie,,15,
Lehtomaantie,,10,54
Lentokentäntie,,7,266
Luovantie,,9,407
Majanevantie,,4,8
Metsäpolku,,1,8
Miilupolku,,5,9
Mäkipellontie,,9,45
Mäkisentie,,23,87
Niemistöntie,,1,37
Onnelantie,,5,34
Otsotie,,1,
Pinolantie,,5,47
Pojanluomantie,,150,820
Rengonharjuntie,,10,
Rengonkylä,,,
Rengontie,,3,148
Renko,,,
Santranpolku,,2,26
Saunamäentie,,79,360
Seuralantie,,2,30
Sudenkyläntie,,70,310
Sysitie,,3,17
Taipaluksentie,,3,199
Tuomikyläntie,,810,928
Vaunulantie,,33,
Viljanmaantie,,4,446
Välitie,,3,55
