street_fi,street_sv,lono,hino
Haarala,,,
Hanislahdentie,,1,879
Hiekkarannantie,,19,47
Itäniementie,,7,231
Junttilantie,,16,131
Karjuniementie,,25,59
Kiminkiniementie,,123,385
Kivenniementie,,114,360
Kivipurontie,,95,298
Kokonsalmentie,,135,222
Kotaniementie,,59,193
Kuikkalahdentie,,50,78
Laivarannantie,,11,35
Lehisniemi,,,
Lehisrannantie,,2,60
Lehtola,,,
Lehtolahdentie,,95,221
Lehtoniementie,,66,831
Lepistöntie,,60,587
Metsärannantie,,66,114
Mustavuorentie,,16,90
Myllylaanintie,,133,154
Myllypurontie,,1,465
Mäkelä,,,
Norolantie,,26,42
Nuottasentie,,26,101
Palopurontie,,7,115
Peltokumpu,,,
Pirttijärventie,,141,291
Pirttilahdentie,,81,
Saarisuontie,,2,461
Silontie,,26,604
Soksniementie,,9,330
Suotajärventie,,47,236
Suovanlahti,,,
Suovanniementie,,141,193
Tasalantie,,44,64
Tervamäentie,,62,137
Toulaudentie,,1734,2114
Ukonahontie,,24,70
Valkeislammentie,,5,71
Vesannontie,,1836,3194
Vesijärventie,,99,
