street_fi,street_sv,lono,hino
Aaholmintie,,62,261
Ahjopolku,,3,
Ahmatie,,1,18
Ainonkuja,,2,8
Aittaranta,,2,14
Ajurinkuja,,2,
Alarinne,,1,14
Alasinkuja,,2,8
Alhonkuja,,3,5
Alinenkatu,,1,44
Allikuja,,1,19
Ankkakuja,,2,8
Annamaijanniemi,,2,61
Arolantie,,1,106
Arvassalontie,,9,242
Asema-Alue,,,
Asemiehentie,,5,52
Aurinkokuja,,2,6
Autonrakentajantie,,10,
Autotehtaankatu,,1,14
Balzaborg,,275,278
Betorantie,,1,46
Blasieholmankatu,,7,17
Elkkyinen,,,
Elkkyistentie,,18,501
Ellänkuja,,16,42
Emännänpolku,,1,9
Energiatie,,2,
Etelälinjakatu,,4,31
Fiskourintie,,2,170
Haahkakuja,,1,16
Haapalankuja,,2,52
Haapanapolku,,1,8
Haapaniementie,,1,99
Haaparannantie,,34,48
Haimiontie,,20,343
Hakajärvenpolku,,40,
Hakapihankuja,,6,13
Hakoistenraitti,,10,48
Hakulintie,,6,
Hammarinkuja,,4,30
Hangon Saari,,,
Hanhipolku,,1,6
Harmaalokkikuja,,3,17
Haudonsaarentie,,2,18
Haukharjantie,,1,345
Heikkalankuja,,,
Heikkalantie,,22,56
Helkonvuorenkuja,,225,
Hepokari,,,
Hepokarintie,,2,
Hepokatinpolku,,8,20
Hermannintie,,1,3
Hietalankuja,,1,11
Hirvitie,,1,27
Hitsaajankuja,,2,5
Hiu,,,
Hiujärvenpolku,,11,
Hiujärventie,,2,9
Hiunniityntie,,6,
Hiuntie,,122,374
Honkatie,,2,9
Horlantie,,15,35
Huhtatie,,3,29
Huhtinkuja,,62,
Huntinkuja,,1,68
Huvilatie,,1,11
Hyynistentie,,2,305
Hämeentie,,12,
Häpönniementie,,3,8
Häpönniemi,,,
Ilmonkuja,,1,120
Ilosenpolku,,150,
Iltatähdentie,,13,30
Iso Kiuskeri,,,
Iso-Koiranluoto,,196,
Iso-Periskeri,,28,60
Iso-Vehanen,,616,810
Iso-Vilissalo,,124,
Isomäenpolku,,1,19
Isännänkuja,,1,
Itäinen Viertotie,,1,18
Itäpuisto,,1,
Jaakolantie,,3,16
Jalavatie,,1,17
Janhuantie,,1,12
Jatkettu,,136,
Jokisivuntie,,540,646
Joutsenpolku,,1,6
Julinintie,,8,
Juolukkatie,,1,10
Kaakelitehtaankatu,,1,22
Kaakkuripolku,,11,
Kaarikatu,,2,41
Kaasutie,,5,7
Kaatopaikantie,,1,
Kainpirtintie,,2,21
Kairatie,,2,
Kairontie,,20,108
Kajavakuja,,2,6
Kalalokkikuja,,2,21
Kalannintie,,180,196
Kalaranta,,45,
Kalasalmentie,,,
Kalasatamantie,,2,
Kalatiirakuja,,1,6
Kalevantie,,8,17
Kaljuunakuja,,2,12
Kalliokankaankuja,,1,20
Kallionnokka,,33,47
Kallunpolku,,60,
Kalustekuja,,2,8
Kankontie,,22,99
Kankurinkatu,,2,
Karilainen,,32,144
Karjalantie,,1,53
Karjamaantie,,107,174
Karpalotie,,1,20
Karsluodontie,,13,124
Karuksenperäntie,,55,83
Kasarminpolku,,3,
Katajannokka,,49,
Katavaraumantie,,8,67
Kaunisranta,,11,
Kauppatori,,,
