street_fi,street_sv,lono,hino
Aitavuorentie,,13,301
Alangontie,,1,54
Aromaantie,,23,
Fräntintie,,3,60
Jussilantie,,19,30
Kasarinperäntie,,70,120
Kaskimäentie,,14,
Kihniöntie,,14,1090
Koivukuja,,,
Komsintie,,40,50
Kortesaarentie,,13,15
Koskiniementie,,20,141
Kulturintie,,20,510
Laulajanpolku,,14,76
Liikajärventie,,35,575
Liikaperäntie,,20,208
Lounaskorventie,,,
Luomalahdentie,,26,136
Löyhingintie,,505,1106
Madesjärventie,,1051,1101
Madespolku,,,
Nevalanmaantie,,601,
Paulakalliontie,,11,216
Pesätie,,4,71
Pettutie,,34,
Putulantie,,29,45
Päämäkeläntie,,40,
Pökkelösaarentie,,50,
Rapalahdentie,,21,
Samppalantie,,28,378
Sanasluomantie,,41,420
Sanasvuorentie,,30,130
Siliänmäentie,,35,
Taipalusperäntie,,12,232
Vaelluksentie,,170,
Yli-Vallin Asema,,65,
Yli-Vallintie,,422,1274
